Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"4,000",0.0,Nil,Nil,No,Er. Rashmi Ranjan Sahoo,"O/o the S.E. R and B Division, Puri","9,907",Yes,percentage,1.0%,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,TCN No 22 of 2023-24,2023_EICCL_92385_2,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Construction of Bio Waste Containment Area at Bangurigaon CHC under Kakatpur Block at Bangurigaon for the year 2023-24,Construction of Bio Waste Containment Area at Bangurigaon CHC under Kakatpur Block at Bangurigaon for the year 2023-24,Please refer Tender documents. ,NA ,"9,90,681",Civil Works - Buildings,NA ,Tender,90.0,60.0,Puri,752001.0,NA ,NA ,NA ,"O/o the S.E. R and B Division, Puri",No ,No,15-Aug-2023 10:00 AM,24-Aug-2023 11:30 AM,15-Aug-2023 10:00 AM,23-Aug-2023 05:00 PM,NA ,NA ,15-Aug-2023 10:00 AM,23-Aug-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTN,EMD, COST OF TENDER PAPER, AFFIDAVIT, ALL SCHEDULE AND OTHER DOCUMENTS AS PER APPROVED D",AOC,1,2213520,BASANT SWAIN,23-Aug-2023 12:41 PM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,Er. Rashmi Ranjan Sahoo,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Smita Pal,02-Nov-2023 04:39 PM,finsummary_448788.pdf (710.43 KB),Finance,Total 16 nos Bidder are admitted,Rasmi Ranjan Sahoo,25-Aug-2023 05:21 PM,,BOQ Comparative Chart,02-Nov-2023,"INR 842,178",60.0,Smita Pal,02-Nov-2023 04:55 PM,AOC.pdf (411.00 KB),The bidder won the transparency lottery among the bidder so that the work has been awarded to him,Er. Rashmi Ranjan Sahoo,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Smita Pal,02-Nov-2023 04:28 PM,techsummary_448788.pdf (330.11 KB),1.0,2213597.0,PRADIPTA KUMAR ACHARYA,INR,"842,178",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,2023_EICCL_92385_2,TCN No 22 of 2023-24,Construction of Bio Waste Containment Area at Bangurigaon CHC under Kakatpur Block at Bangurigaon for the year 2023-24,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,2,2208546,BISHNU BHOI,22-Aug-2023 01:20 PM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2207061,GAGAN BIHARI PATRA,19-Aug-2023 02:25 PM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2209935,MADAN KUMAR ROUT,21-Aug-2023 06:33 PM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2214107,MADHUSUDAN BISWAL,23-Aug-2023 03:20 PM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2204493,PABITRA MOHAN SAHOO,21-Aug-2023 11:23 AM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2213597,PRADIPTA KUMAR ACHARYA,23-Aug-2023 12:58 PM,Accepted-AOC,The bidder won the transparency lottery among the bidder so that the work has been awarded to him,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2212641,PRATAP CHANDRA SWAIN,22-Aug-2023 09:59 PM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2207284,PRITIMOHAN PRADHAN,21-Aug-2023 04:32 PM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2214047,RAJA KISHOR PANDA,23-Aug-2023 03:11 PM,Rejected-AOC,Rejected,02-Nov-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
