Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,APPROVED,Satyanarayan Tandi,01-Nov-2023 04:37 PM,finance_459776.pdf,BOQ Comparative Chart,1.0,2275280.0,NIRMALA SETH,INR,"1,906,330.691",Municipal Bodies||Attabira NAC,2023_ORULB_93983_18,NAC-ATTB-08/2023-24,Const of 8 seated CT at Durga Mandira Para in Ward No-4 of Attabira NAC,CHAIRPERSON,Internal,CP EO ME ATD AE PHD STO,Satyanarayan Tandi,01-Nov-2023 04:45 PM,finsummary_459776.pdf (1018.83 KB),CHAIRPERSON,Internal,CP EO ME ATD AE PHD STO,Satyanarayan Tandi,01-Nov-2023 04:42 PM,techsummary_459776.pdf (1018.83 KB),1.0,2275574.0,Kshiresh Chandra Urma,30-Sep-2023 01:48 PM,Accepted-AOC,ISSUE,01-Nov-2023 04:56 PM,01-Nov-2023,"INR 1,906,330.691",3.0,Satyanarayan Tandi,01-Nov-2023 04:55 PM,ctdurganagar.pdf (1019.00 KB),ISSUE,AOC,"19,063",Yes,percentage,1.0%,Nil,Nil,1.0,1st corrigendum,Date,,Const of 8 seated CT at Durga Mandira Para in Ward No-4 of Attabira NAC,Const of 8 seated CT at Durga Mandira Para in Ward No-4 of Attabira NAC,COMMUNITY TOILET ,NA ,"19,06,331",Civil Works - Buildings,NA ,Tender,90.0,3.0,ATTABIRA NAC,768027.0,NA ,NA ,NA ,ATTABIRA NAC,No ,No,11-Sep-2023 10:00 AM,03-Oct-2023 11:00 AM,11-Sep-2023 10:00 AM,30-Sep-2023 05:00 PM,11-Sep-2023 10:00 AM ,30-Sep-2023 05:00 PM ,11-Sep-2023 10:00 AM,30-Sep-2023 05:00 PM,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER,ATTABIRA NAC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Municipal Bodies||Attabira NAC,NAC-ATTB-08/2023-24,2023_ORULB_93983_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,2.0,2275574.0,Kshiresh Chandra Urma,INR,"1,944,457.305",,,,,,,,,,,,,,,,,2.0,2275280.0,NIRMALA SETH,30-Sep-2023 09:25 AM,Accepted-AOC,ISSUE,01-Nov-2023 04:56 PM,,,,,,,,AOC,,,,,,,2.0,Const of 8 seated CT at Durga Mandira Nagar in Ward No-12 of Attabira NAC,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,AOC
