Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Kamakhyanagar NAC,03/2023-24,2023_ORULB_92905_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,1.0,ADDITION OF SOME TERM AND CONDITION,Technical Bid,,23-Aug-2023 11:00 AM,02-Sep-2023 11:00 AM,23-Aug-2023 11:00 AM,01-Sep-2023 05:00 PM,NA ,NA ,23-Aug-2023 11:00 AM,01-Sep-2023 05:00 PM,"Construction of Paver Road leading from Baya Thakurani towards Bypass Road in Ward No-01, Kamakhyanagar NAC (R-2)","Construction of Paver Road leading from Baya Thakurani towards Bypass Road in Ward No-01, Kamakhyanagar NAC (R-2)",Please refer Tender documents. ,NA ,"9,43,575",Civil Works - Others,NA ,Tender,30.0,40.0,Kamakhyanagar NAC,759018.0,NA ,NA ,NA ,Kamakhyanagar NAC,No ,No,"Executive Officer, Kamakhyanagar NAC","Executive Officer, Kamakhyanagar NAC",1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, Labour Licences PAN and Other Documents",1.0,ICICI BANK,"9,436",Yes,percentage,1.0%,Nil,Nil,AOC,Dharmananda Parida,Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Dealing Asst",Jatindra Kumar Mishra,08-Nov-2023 08:49 AM,techsummary_451746.pdf (17.15 KB),1.0,2227920.0,Dharmendra Das,INR,"743,576",Municipal Bodies||Kamakhyanagar NAC,2023_ORULB_92905_9,03/2023-24,"Construction of Paver Road leading from Baya Thakurani towards Bypass Road in Ward No-01, Kamakhyanagar NAC (R-2)",1,2227920,Dharmendra Das,31-Aug-2023 11:31 PM,Accepted-AOC,AOC,08-Nov-2023 08:55 AM,08-Nov-2023,"INR 943,576",40.0,Jatindra Kumar Mishra,08-Nov-2023 08:54 AM,1883.pdf (737.00 KB),AOC,Dharmananda Parida,Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Dealing Asst",Jatindra Kumar Mishra,08-Nov-2023 08:53 AM,finsummary_451746.pdf (17.15 KB),Finance,ok,Birendra Kumar Behera,02-Sep-2023 12:44 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit and other documents as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,2,2228714,KUMUDA CHANDRA SAHOO,01-Sep-2023 12:28 PM,Rejected-Finance,Rejected through lottery process,08-Nov-2023 08:53 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2228184,PRASHANT KUMAR NAYAK,01-Sep-2023 01:16 AM,Rejected-Finance,Excess rate,08-Nov-2023 08:53 AM,,,,,,,,,,,,,,,,,,,,AOC
