S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",09 of 2023-24,2023_RWSS_92094_10,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper Cost,EMD,VAT,GSTIN,Experience Certificate,Registration Certificate etc",10-Aug-2023 10:00 AM,24-Aug-2023 11:00 AM,10-Aug-2023 10:00 AM,23-Aug-2023 05:00 PM,10-Aug-2023 10:00 AM ,23-Aug-2023 05:00 PM ,10-Aug-2023 10:00 AM,23-Aug-2023 05:00 PM,"7,900",Yes,fixed,,Nil,Nil,External Electrification to the Pump House at village Tampar for RPWS to village Tampar under Jharbandh Block,External Electrification to the Pump House at village Tampar for RPWS to village Tampar under Jharbandh Block,Please refer Tender Documents ,NA ,,Electrical Works,External Electrification to Pump House ,Tender,90.0,90.0,village Tampar under Jharbandh Block,768028.0,NA ,NA ,NA ,"O/O SE RWSS Division,Bargarh",No ,No,"4,000",0.0,Nil,Nil,No,"SE RWSS Division,Bargarh","O/O SE RWSS Division,Bargarh",AOC,"Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division, Bargarh",2023_RWSS_92094_10,09 of 2023-24,External Electrification to the Pump House at village Tampar for RPWS to village Tampar under Jharbandh Block,"Er. Arun Kumar Barik,SE",Internal,"SriRajatKumarMishra,DAO,Er.SanjuktaKiro,AEEEstimator,Er.BiswanathMeher,AEEEstimator",Biswanath Meher,08-Sep-2023 04:42 PM,techsummary_447225.pdf,13-Nov-2023,"INR 820,614",90.0,Biswanath Meher,17-Nov-2023 04:46 PM,AOC_Tamper.pdf,Awarded the work with agreement value of Rs.820614.00,"Er. Arun Kumar Barik,SE",Internal,"Sri Rajat Kumar Mishra,DAO,Er.Biswanath Meher,AEE Estimator",Biswanath Meher,20-Oct-2023 12:05 PM,finsummary_447225.pdf,Finance,Two nos. of bidders participated 1) DEBANANDA BABU 2) Abinash Tripathy,Biswanath Meher,08-Sep-2023 04:41 PM,finance_447225.pdf,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
