EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"10,674",Yes,fixed,,Nil,Nil,EO,Basudevpur Municipality,Municipal Bodies||Basudevpur Municipality,BSP-05-2023-02,2023_ORULB_95080_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,04-Oct-2023 10:00 AM,11-Oct-2023 11:00 AM,04-Oct-2023 10:00 AM,10-Oct-2023 05:00 PM,NA ,NA ,04-Oct-2023 10:00 AM,10-Oct-2023 05:00 PM,Const of paver road in ward no.14,Construction of paver road from Ichhapur road towards Purnachchandra Behera house in ward no.14,Please refer Tender documents. ,NA ,"10,67,387",Civil Works - Roads,NA ,Tender,90.0,30.0,Basudevpur Municipality,756125.0,NA ,NA ,NA ,Basudevpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"6,000",0.0,Nil,Nil,No,1,ICICI BANK,AOC,1,2281238,BASANTA KUMAR SANTARA,06-Oct-2023 07:41 PM,Accepted-AOC,OK,23-Nov-2023 12:31 PM,23-Nov-2023,"INR 1,265,751",30.0,Samir Ranjan Dash,23-Nov-2023 12:31 PM,11.pdf (277.00 KB),OK,NIBEDITA BEHERA,Internal,"EO,ME,JE,ACCT",Samir Ranjan Dash,23-Nov-2023 11:07 AM,techsummary_465331.pdf (2709.72 KB),NIBEDITA BEHERA,Internal,"EO,ME,JE",Samir Ranjan Dash,23-Nov-2023 12:03 PM,finsummary_465331.pdf (2709.72 KB),Municipal Bodies||Basudevpur Municipality,2023_ORULB_95080_11,BSP-05-2023-02,Const of paver road in ward no.14,1,2281238,BASANTA KUMAR SANTARA,INR,"1,265,751",Finance,ok,Prashanta Nayak,13-Oct-2023 12:21 PM,finance_465331.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,2,ICICI NEFT/RTGS,AOC,2,2281269,PRAKASH CHANDRA SETHI,06-Oct-2023 08:11 PM,Accepted-AOC,OK,23-Nov-2023 12:31 PM,,,,,,,,,,,,,,,,,,,,,,,,2,2281269,PRAKASH CHANDRA SETHI,INR,"1,399,196",,,,,,,AOC
