S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,ICICI BANK,"4,720",0.0,Nil,Nil,No,"Job contract for cleaning of Power House Colony of UIHEP, Mukhiguda for a period of one year.","Job contract for cleaning of Power House Colony of UIHEP, Mukhiguda for a period of one year.",Refer tender document. ,NA ,,Civil Works - Others,Cleaning ,Tender,120.0,366.0,"O/o the Sr. General Manager(El),UIHEP,Mukhiguda",766026.0,NA ,NA ,NA ,"O/o the Sr. General Manager(El),UIHEP,Mukhiguda",No ,No,1.0,Fee/PreQual/Technical,.pdf,"PAN, GST, Tender Cost, EMD, Contractor License, Affidavits etc. refer clause No.2.2.A of Section-III",14-Aug-2023 10:00 AM,25-Aug-2023 04:30 PM,14-Aug-2023 10:00 AM,25-Aug-2023 01:00 PM,14-Aug-2023 10:00 AM ,22-Aug-2023 01:00 PM ,14-Aug-2023 10:00 AM,25-Aug-2023 01:00 PM,30-Sep-2023 04:00 PM,Odisha Hydro Power Corporation Ltd||Upper Indravati H.E. Project Mukhiguda,e-TCN-28/2023-24 dated.07.08.2023,2023_OHPCL_91925_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"8,000",Yes,fixed,,Nil,Nil,"Unit Head,UIHEP,Mukhiguda","O/o the Sr. General Manager(El),UIHEP,Mukhiguda-766026",AOC,B. RAMA SANKAR SUBUDHI,Internal,"Divisional Head, Utility Division, Finance Wing Head, UIHEP, Mukhiguda",B GITANJALI,27-Sep-2023 01:58 PM,30-Sep-2023 04:00 PM,techsummary_446848.pdf (178.11 KB),Odisha Hydro Power Corporation Ltd||Upper Indravati H.E. Project Mukhiguda,2023_OHPCL_91925_1,e-TCN-28/2023-24 dated.07.08.2023,"Job contract for cleaning of Power House Colony of UIHEP, Mukhiguda for a period of one year.",1.0,2217238.0,NIHAR RANJAN PANDA,INR,"677,628",Finance,Price bids of above Five nos. of bidder were opened as per schedule.,Suman Kumar Malik,30-Sep-2023 04:45 PM,finance_446848.pdf,BOQ Comparative Chart,Technical,Technical bids of above Five nos. of bidder were opened as per schedule.,GUNTREDY RAMA RAO,25-Aug-2023 05:07 PM,technical_446848.pdf,1,2213719,BINOD KUMAR JAIN,23-Aug-2023 01:33 PM,Rejected-AOC,Lost in transparent lottery system.,04-Nov-2023 01:30 PM,02-Nov-2023,"INR 677,628",366.0,B GITANJALI,04-Nov-2023 01:26 PM,AOC.pdf (2913.00 KB),Price excludes GST.,B. RAMA SANKAR SUBUDHI,Internal,"Divisional Head, Utility Division, Finance Wing Head, UIHEP, Mukhiguda",B GITANJALI,31-Oct-2023 05:38 PM,finsummary_446848.pdf (151.68 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2214575,LALATENDU JOSHI,23-Aug-2023 06:59 PM,Rejected-AOC,Lost in transparent lottery system.,04-Nov-2023 01:30 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2217238,NIHAR RANJAN PANDA,25-Aug-2023 11:11 AM,Accepted-AOC,Won in transparent lottery system.,04-Nov-2023 01:30 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2213759,SANKARLAL JAIN,23-Aug-2023 01:44 PM,Rejected-AOC,Lost in transparent lottery system.,04-Nov-2023 01:30 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2214611,SUSHIL RANJAN PANY,23-Aug-2023 07:17 PM,Rejected-AOC,Lost in transparent lottery system.,04-Nov-2023 01:30 PM,,,,,,,,,,,,,,AOC
