EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,018",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,06-Jul-2023 10:00 AM,20-Jul-2023 11:00 AM,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,06-Jul-2023 10:00 AM ,19-Jul-2023 05:00 PM ,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BILL OF QUANTITY,CONSTRUCTION OF ROAD AND DRAIN IN TIRUPATI VIHAR LANE 2 IN WARD NO 01,ROAD DRAIN,Please refer Tender documents. ,NA ,"6,01,784",Civil Works - Others,NA ,Tender,90.0,120.0,GUNUPUR,765022.0,NA ,NA ,NA ,GUNUPUR,No ,No,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-58/2023-24,2023_ORULB_90286_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,AOC,CHAIRPERSON,Internal,"CHAIRPERON, EXECUTIVE OFFICER, ASST. ENGINEER AND ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,24-Sep-2023 04:14 PM,techsummary_442651.pdf (258.84 KB),1.0,2180174.0,PALAKA MADHU,INR,"663,823",Municipal Bodies||Gunupur Municipal Council,2023_ORULB_90286_6,GUN-MUN-58/2023-24,CONSTRUCTION OF ROAD AND DRAIN IN TIRUPATI VIHAR LANE 2 IN WARD NO 01,1,2179153,BALAJI PANIGRAHI,19-Jul-2023 06:20 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-EMD NOT DEPOSITED,26-Jul-2023 05:23 PM,02-Nov-2023,"INR 663,823",120.0,SATYASAMPARNA ROUT,02-Nov-2023 11:45 PM,6.pdf (3381.00 KB),Construction of road and drain in Tirupati vihar lane2 in ward no 1,CHAIRPERSON,Internal,"CHAIRPERON, EXECUTIVE OFFICER, ASST. ENGINEER AND ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,24-Sep-2023 04:19 PM,finsummary_442651.pdf (258.84 KB),Finance,OPENED,SATYASAMPARNA ROUT,26-Jul-2023 05:23 PM,finance_442651.pdf,BOQ Comparative Chart,AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.pdf,"LICENSE, PAN, GSTIN, AFFIDEVIT AND NO RALATION CERTIFICATE AND AS PER DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2178678,BHARATI PADHY,19-Jul-2023 04:49 AM,Rejected-Finance,LOST IN LOTTERY PROCESS,24-Sep-2023 04:19 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2178524,CHINNARI VENKATA KRISHNA RAO,16-Jul-2023 11:56 AM,Not Admitted-Fee/PreQual/Technical/Finance,Others-INVALID GST,26-Jul-2023 05:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2179456,CH. NANDIKESWAR RAO,17-Jul-2023 08:38 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-INVALID GST,26-Jul-2023 05:23 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2180174,PALAKA MADHU,19-Jul-2023 11:01 AM,Accepted-AOC,L1,02-Nov-2023 11:47 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2180095,SANTOSH KUMAR RATH,18-Jul-2023 05:08 PM,Rejected-Finance,LOST IN LOTTERY PROCESS,24-Sep-2023 04:19 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,2181390,SATCHIDANANDA PADHI,19-Jul-2023 04:53 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-INVALID GST,26-Jul-2023 05:23 PM,,,,,,,,,,,,,,,,,,,,AOC
