S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2283067.0,Bhagaban Nath,INR,"29,844,533",EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,2023_EICCL_94660_3,"C.C.E.K.C., Keonjhar No. 34/ 2023-24",Construction of Box cell bridge (3 x 7.00 x 6.00)m over local nallah at 4/780 km on Sundargarh - Lephripada road (MDR-27) for the year 2023-24,Manoranjan Biswal,Internal,SE Sundargarh R and B Division DAO-I Sundargarh R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,19-Oct-2023 05:19 PM,20-Oct-2023 12:30 PM,techsummary_463381.pdf (1009.26 KB),Manoranjan Biswal,Internal,SE Sundargarh R and B Division DAO-I Sundargarh R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,28-Nov-2023 12:57 PM,finsummary_463381.pdf (1009.26 KB),28-Nov-2023,"INR 29,844,533",330.0,Manoranjan Biswal,28-Nov-2023 01:01 PM,AOC_BoxCulvert_3x7.00x6.00_SundargarhLephripada.pdf (862.00 KB),1st Lowest Bidder winner of lottery,Finance,Bid opening summary,Manoranjan Biswal,20-Oct-2023 12:59 PM,finance_463381.pdf,BOQ Comparative Chart,1,2283067,Bhagaban Nath,09-Oct-2023 03:55 PM,Accepted-AOC,1st Lowest Bidder winner of lottery,28-Nov-2023 01:01 PM,Technical,Bid opening summary,Manoranjan Biswal,10-Oct-2023 01:12 PM,technical_463381.pdf,AOC,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender paper Cost and EMD,PAN,GSTIN,Contractor RC,Affidavit.","10,000",0.0,Nil,Nil,No,Construction of Box cell bridge (3 x 7.00 x 6.00)m over local nallah at 4/780 km on Sundargarh - Lephripada road (MDR-27) for the year 2023-24,Construction of Box cell bridge (3 x 7.00 x 6.00)m over local nallah at 4/780 km on Sundargarh - Lephripada road (MDR-27) for the year 2023-24,Please refer Tender Documents ,NA ,"3,31,57,000",Civil Works - Roads,NA ,Tender,90.0,330.0,Sundargarh,770001.0,NA ,NA ,NA ,O/o the CCE Keonjhar (R and B) Circle,No ,No,22-Sep-2023 01:00 PM,10-Oct-2023 11:30 AM,22-Sep-2023 01:00 PM,09-Oct-2023 04:00 PM,NA ,NA ,22-Sep-2023 01:00 PM,09-Oct-2023 04:00 PM,20-Oct-2023 12:30 PM,"3,31,600",Yes,fixed,,Nil,Nil,1.0,Date,Date,,CCE Keonjhar (R and B) Circle,"O/o the CCE Keonjhar (R and B) Circle, Keonjhar-758001",EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,"C.C.E.K.C., Keonjhar No. 34/ 2023-24",2023_EICCL_94660_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2279161,BIJAY KUMAR AGARWAL,05-Oct-2023 02:54 PM,Rejected-Finance,2nd Lowest Bidder,28-Nov-2023 12:57 PM,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,.pdf,"Machineries, work in hand, work experience",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Technical Bid,Technical Bid,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2281888,PRDIP KUMAR AGRAWAL,09-Oct-2023 11:00 AM,Rejected-Finance,4th Lowest Bidder,28-Nov-2023 12:57 PM,,,,,,AOC,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2276495,SUDHIR KUMAR SAIDEO,02-Oct-2023 01:47 PM,Rejected-Finance,3rd Lowest Bidder,28-Nov-2023 12:57 PM,,,,,,AOC,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2279412,Vinay Agrawal,08-Oct-2023 03:46 PM,Rejected-Finance,1st Lowest Bidder,28-Nov-2023 12:57 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
