Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
SN Dalai,Internal,,Satchidananda Dalai,05-Nov-2023 07:02 AM,techsummary_449486.pdf (189.46 KB),1.0,2214564.0,BIJAYA KUMAR JAIN,INR,"1,239,910",Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bolangir,2023_OLIC_92535_44,OLIC-BLGR-02/2023-24,Revival of defunct Semiapada L.I. Project under Titilagarh Block (Sate Plan Fund).,1,2214564,BIJAYA KUMAR JAIN,24-Aug-2023 01:57 PM,Accepted-AOC,1st Lowest,06-Nov-2023 07:15 AM,06-Nov-2023,"INR 1,380,899.5",120.0,Satchidananda Dalai,06-Nov-2023 07:15 AM,44.pdf (1166.00 KB),1st Lowest,Finance,2 Nos. bidder Participated,AMRUTA KUMAR BAGH,04-Nov-2023 06:42 AM,finance_449486.pdf,BOQ Comparative Chart,SN Dalai,Internal,,Satchidananda Dalai,06-Nov-2023 07:13 AM,finsummary_449486.pdf (189.46 KB),AOC,17-Aug-2023 11:00 AM,25-Aug-2023 11:00 AM,17-Aug-2023 11:00 AM,24-Aug-2023 05:00 PM,17-Aug-2023 11:00 AM ,23-Aug-2023 05:00 PM ,17-Aug-2023 11:00 AM,24-Aug-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, AFFIDAVIT, EMD, PAPER COST, NO RELATION CERTIFICATE AND OTHER DOCUMENTS AS PER DTCN",Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bolangir,OLIC-BLGR-02/2023-24,2023_OLIC_92535_44,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,"6,000",0.0,Nil,Nil,No,"Executive Engineer, L.I.Division, Balangir","O/o the Executive Engineer, L.I.Division, Balangir","13,809",Yes,percentage,1.0%,Nil,Nil,Revival of defunct Semiapada L.I. Project under Titilagarh Block (Sate Plan Fund).,Revival of defunct Semiapada L.I. Project under Titilagarh Block (Sate Plan Fund).,Please refer Tender documents. ,NA ,"13,80,900",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,120.0,Bolangir,767002.0,NA ,NA ,NA ,"O/o the Executive Engineer, L.I.Division, Balangir",No ,No,AOC
,,,,,,,,,,,,,,,2,2215163,MAHESH KUMAR INDORIA,24-Aug-2023 01:36 PM,Rejected-Finance,2nd Lowest,06-Nov-2023 07:13 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
