S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,ICICI BANK,Municipal Bodies||Balasore Municipality,BM_02_2023_24,2023_ORULB_88734_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,542",Yes,percentage,1.0%,Nil,Nil,"2,000",0.0,Nil,Nil,No,08-May-2023 05:00 PM,22-May-2023 11:00 AM,08-May-2023 05:00 PM,20-May-2023 05:00 PM,NA ,NA ,08-May-2023 05:00 PM,20-May-2023 05:00 PM,Repair and Restoration of Road near Parsuram Sahu house in W.N-09 under Balasore Municipality,Repair and Restoration of Road near Parsuram Sahu house in W.N-09 under Balasore Municipality,Please refer Tender documents. ,NA ,"2,54,237",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,"Executive Officer, Balasore Municipality",Balasore Municipality,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,EO ME CP,Internal,,Pranabananda Sahu,03-Nov-2023 11:35 AM,techsummary_436907.pdf (526.42 KB),1.0,2142926.0,NIYATI MISHRA,INR,"228,838.73",Municipal Bodies||Balasore Municipality,2023_ORULB_88734_9,BM_02_2023_24,Repair and Restoration of Road near Parsuram Sahu house in W.N-09 under Balasore Municipality,1,2142181,JAYADEV PRADHAN,19-May-2023 01:36 PM,Rejected-Technical,L3,03-Nov-2023 11:35 AM,EO ME CP,Internal,,Pranabananda Sahu,03-Nov-2023 12:19 PM,finsummary_436907.pdf (526.42 KB),Finance,TENDER OPENED SUCCESSFULLY,Kunal Motiram Chavan,22-May-2023 04:18 PM,,BOQ Comparative Chart,03-Nov-2023,"INR 300,000",60.0,Pranabananda Sahu,03-Nov-2023 12:26 PM,WO0209.pdf (411.00 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,2,2142926,NIYATI MISHRA,20-May-2023 03:18 PM,Accepted-AOC,WO,03-Nov-2023 12:27 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2142092,SUCHISMITA BISWAL,19-May-2023 11:58 AM,Rejected-Technical,L2,03-Nov-2023 11:35 AM,,,,,,,,,,,,,,,,,,,AOC
