Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Superintending Engineer BBSR R and B Divn No II,Office of S E BBSR R and B Divn No II Surya nagar Unit-7,"Approach road and beautification of Hill Top for Budhist Momuments at AraGad Hill Godiput Matiapada GP, Puri","Approach road and beautification of Hill Top for Budhist Momuments at AraGad Hill Godiput Matiapada GP, Puri",Please refer Tender documents. ,NA ,"83,10,000",Civil Works - Others,NA ,Tender,90.0,180.0,Bhubaneswar,751003.0,NA ,NA ,NA ,Office of S E BBSR R and B Divn No II,No ,No,12-Oct-2023 05:00 PM,30-Oct-2023 11:00 AM,12-Oct-2023 05:00 PM,27-Oct-2023 05:00 PM,NA ,NA ,12-Oct-2023 05:00 PM,27-Oct-2023 05:00 PM,03-Nov-2023 11:30 AM,"10,000",0.0,Nil,Nil,No,"83,100",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"R.C.PAN,GST,BID COST,EMD, ALL AFFIDAVIT SCHEDULE A TO F, ALL MACHINARIES ETC AS PER APPROVED DTCN",EIC-CIVIL||SERNB-CIRCLE-CENTRAL||EERNB-DIVN-II-BBSR,eTCN-31/2023-24,2023_EICCL_95423_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,Jasaswini Mishra,Internal,N SRINIVAS TARULATA ACHARYA,Jasaswini Mishra,02-Nov-2023 01:32 PM,03-Nov-2023 11:30 AM,techsummary_466652.pdf (489.41 KB),1.0,2296241.0,SUBHENDU KHATEI,INR,"7,063,264",EIC-CIVIL||SERNB-CIRCLE-CENTRAL||EERNB-DIVN-II-BBSR,2023_EICCL_95423_1,eTCN-31/2023-24,"Approach road and beautification of Hill Top for Budhist Momuments at AraGad Hill Godiput Matiapada GP, Puri",Technical,Document downloaded for evaluation.,Trinatha Behera,30-Oct-2023 12:50 PM,,1,2298589,CHITTARANJAN BALABANTARAY,27-Oct-2023 04:48 PM,Rejected-Technical,Non responsive,02-Nov-2023 01:32 PM,Finance,DOCUMENT DOWNLOADED,Trinatha Behera,03-Nov-2023 12:12 PM,,BOQ Comparative Chart,Jasaswini Mishra,Internal,N SRINIVAS TARULATA ACHARYA,Jasaswini Mishra,28-Nov-2023 04:54 PM,finsummary_466652.pdf (521.42 KB),30-Nov-2023,"INR 7,063,264",180.0,Tarulata Acharya,30-Nov-2023 11:53 AM,matiapada.pdf (597.00 KB),Awarded through transparency lottery system,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,2296692,GANESWAR BEHERA,26-Oct-2023 01:56 PM,Rejected-Finance,REJECT,28-Nov-2023 04:54 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2293495,JANMEJAYA CHHOTARAY,25-Oct-2023 02:49 PM,Rejected-Technical,Non responsive,02-Nov-2023 01:32 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2298298,NIBEDITA MOHAPATRA,27-Oct-2023 02:44 PM,Rejected-Finance,REJECT,28-Nov-2023 04:54 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2296241,SUBHENDU KHATEI,26-Oct-2023 12:04 PM,Accepted-AOC,Accepted,30-Nov-2023 11:53 AM,,,,,,,,,,,,,,,,,,,,AOC
