Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Technical,The financial bids of 5 nos. bidder have been opened and Comparative Statement have been generated.,Debapriya Tripathy,02-Sep-2023 12:45 PM,technical_450405.pdf,CGM PC,Internal,CGM CIVIL CGM FINANCE,Debapriya Tripathy,08-Nov-2023 05:11 PM,finsummary_450405.pdf (270.64 KB),IDCO||IDCO||IDCO,2023_IDCO_92720_1,PC/EST/E-100/2023-24,"Construction of Approach Road and Internal Roads for length of 1350.00 mtr. with Hume pipe Culverts at Gramadihi Industrial Area, Khurda, Odisha.",08-Nov-2023,"INR 39,111,979",90.0,Debapriya Tripathy,08-Nov-2023 05:48 PM,Agreement.pdf (720.00 KB),"The Agreement made by D.H. MSME-II Division, vide Agreement No.114/P-1/2023-24, dt.02.11.2023.",Finance,The financial bids of 4 nos. bidder have been opened and Comparative Statement have been generated.,Debapriya Tripathy,16-Sep-2023 04:04 PM,finance_450405.pdf,BOQ Comparative Chart,1.0,2221028.0,DILLIP KUMAR SWAIN,INR,"39,111,979",1,2214546,ANANDA CHANDRA RAUL,01-Sep-2023 03:07 PM,Rejected-AOC,NOT AWARDED,08-Nov-2023 05:50 PM,CGM PC,Internal,EE CIVIL OSD-TECH,Debapriya Tripathy,14-Sep-2023 05:13 PM,16-Sep-2023 03:00 PM,techsummary_450405.pdf (350.02 KB),AOC,IDCO||IDCO||IDCO,PC/EST/E-100/2023-24,2023_IDCO_92720_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,19-Aug-2023 05:00 PM,02-Sep-2023 11:30 AM,19-Aug-2023 05:00 PM,01-Sep-2023 05:00 PM,19-Aug-2023 05:00 PM ,29-Aug-2023 05:00 PM ,19-Aug-2023 05:00 PM,01-Sep-2023 05:00 PM,16-Sep-2023 03:00 PM,"4,60,090",Yes,fixed,,Nil,Nil,"Construction of Approach Road and Internal Roads for length of 1350.00 mtr. with Hume pipe Culverts at Gramadihi Industrial Area, Khurda, Odisha.","Construction of Approach Road and Internal Roads for length of 1350.00 mtr. with Hume pipe Culverts at Gramadihi Industrial Area, Khurda, Odisha.",Please refer Tender documents. ,NA ,"4,60,08,680",Civil Works - Roads,Road and Culvert ,Tender,90.0,90.0,"Gramadihi Industrial Area, Khurda, Odisha.",752054.0,NA ,NA ,NA ,"IDCO Towers, Janpath, Bhubaneswar-751022",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"RC,PAN,GST,EPF,Experience, Affidavits,Turnover,Machineries and all Other documents as per DTCN.",Chief General Manager (Planning and Coordination),"Chief General Manager (Planning and Coordination), IDCO Towers, Janpath, Bhubaneswar-751022",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2221028,DILLIP KUMAR SWAIN,01-Sep-2023 12:51 PM,Accepted-AOC,AWARDED,08-Nov-2023 05:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2226281,KRISHIK INFRASTRUCTURE DEVELOPERS PVT. LTD,01-Sep-2023 11:20 AM,Rejected-AOC,NOT AWARDED,08-Nov-2023 05:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2229171,SACHIDANANDA PARIDA,01-Sep-2023 01:57 PM,Rejected-Technical,Disqualified,14-Sep-2023 05:13 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2229563,SURENDRA PRADHAN,01-Sep-2023 04:28 PM,Rejected-AOC,NOT AWARDED,08-Nov-2023 05:50 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
