S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,2226320.0,CHHEDILAL KATARUKA,INR,"1,194,528",Finance,OK,Birendra Kumar Behera,04-Sep-2023 09:30 AM,,BOQ Comparative Chart,Dharmananda Parida,Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Dealing Asst",Jatindra Kumar Mishra,04-Nov-2023 12:33 PM,finsummary_451783.pdf (737.42 KB),Municipal Bodies||Kamakhyanagar NAC,2023_ORULB_92905_18,03/2023-24,"Construction of Paver Road leading from Santanu Biswal house towards Bira bar Sahu house in Ward No-03, Kamakhyanagar NAC",Dharmananda Parida,Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Dealing Asst",Jatindra Kumar Mishra,04-Nov-2023 12:22 PM,techsummary_451783.pdf (17.14 KB),04-Nov-2023,"INR 1,194,528",40.0,Jatindra Kumar Mishra,04-Nov-2023 12:38 PM,1907.pdf (737.00 KB),work order,1,2226320,CHHEDILAL KATARUKA,31-Aug-2023 11:03 AM,Accepted-AOC,work order,04-Nov-2023 12:38 PM,AOC,1.0,ICICI BANK,Municipal Bodies||Kamakhyanagar NAC,03/2023-24,2023_ORULB_92905_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Paver Road leading from Santanu Biswal house towards Bira bar Sahu house in Ward No-03, Kamakhyanagar NAC","Construction of Paver Road leading from Santanu Biswal house towards Bira bar Sahu house in Ward No-03, Kamakhyanagar NAC",Please refer Tender documents. ,NA ,"12,57,266",Civil Works - Others,NA ,Tender,30.0,40.0,Kamakhyanagar NAC,759018.0,NA ,NA ,NA ,Kamakhyanagar NAC,No ,No,"Executive Officer, Kamakhyanagar NAC","Executive Officer, Kamakhyanagar NAC",1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, Labour Licences PAN and Other Documents","12,573",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,ADDITION OF SOME TERM AND CONDITION,Technical Bid,,23-Aug-2023 11:00 AM,02-Sep-2023 11:00 AM,23-Aug-2023 11:00 AM,01-Sep-2023 05:00 PM,NA ,NA ,23-Aug-2023 11:00 AM,01-Sep-2023 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2226737,JNANA RANJAN PANDA,31-Aug-2023 03:10 PM,Rejected-Finance,reject,04-Nov-2023 12:33 PM,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2225823,SAROJ KUMAR BISWAL,30-Aug-2023 10:28 PM,Rejected-Finance,reject,04-Nov-2023 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
