S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1,2289639,Pradip Kumar Suna,16-Oct-2023 04:01 PM,Accepted-AOC,Accepted,20-Nov-2023 12:58 PM,20-Nov-2023,"INR 300,000",90.0,Chandramani Swain,20-Nov-2023 12:57 PM,8.pdf (184.00 KB),Finance,ok,Chandramani Swain,19-Oct-2023 03:59 PM,finance_465550.pdf,BOQ Comparative Chart,"Kumari Jagyanseni Oram, Chairperson, Brajrajnagar Municipality",Internal,"Junior Engineer, Junior Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality",Chandramani Swain,20-Nov-2023 12:56 PM,finsummary_465550.pdf (366.07 KB),"Kumari Jagyanseni Oram, Chairperson, Brajrajnagar Municipality",Internal,"Junior Engineer, Junior Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality",Chandramani Swain,20-Nov-2023 12:54 PM,techsummary_465550.pdf (366.07 KB),Municipal Bodies||Brajrajnagar Municipality,2023_ORULB_95116_8,BRJNRM -04/2023-24,"Installation of Water Filer System and water Tank W.No.13, Brajrajnagar Municipality. (MP LAD)",1.0,2289639.0,Pradip Kumar Suna,INR,"236,440.95",AOC,Municipal Bodies||Brajrajnagar Municipality,BRJNRM -04/2023-24,2023_ORULB_95116_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Installation of Water Filer System and water Tank W.No.13, Brajrajnagar Municipality. (MP LAD)",Water Filer System and water Tank,Please refer Tender documents ,NA ,"3,00,000",Civil Works - Others,NA ,Tender,90.0,90.0,Brajrajnagar Municipal Area,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,"3,000",Yes,fixed,,Nil,Nil,"2,000",0.0,Nil,Nil,No,05-Oct-2023 11:00 AM,19-Oct-2023 11:00 AM,05-Oct-2023 11:00 AM,16-Oct-2023 05:00 PM,NA ,NA ,05-Oct-2023 11:00 AM,16-Oct-2023 05:00 PM,1,ICICI BANK,Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, T.P., E.M.D., PAN, GST, Affidavit and other relevant documents of this DTCN",AOC
2,2285089,RBS ENTERPRISES,16-Oct-2023 08:59 AM,Rejected-AOC,Rejected,20-Nov-2023 12:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,.xls,Bills of Quantity,AOC
