Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRTION ETC AS PER DTCN",1,ICICI BANK,"7,080",0.0,Nil,Nil,No,COMMISSIONER,BERHAMPUR MUNICIPAL CORPORATION,Municipal Bodies||Brahmapur Municipal Corporation,BMC (BAM)/281/2023-24,2023_ORULB_94705_109,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of C.C Road and drain at Brahma Nagar 1st line Main Road Culvert to 3rd line Culvert Square near Patra General Store,w.no-24","Construction of C.C Road and drain at Brahma Nagar 1st line Main Road Culvert to 3rd line Culvert Square near Patra General Store,w.no-24",Please refer Tender documents ,NA ,"29,78,620",Civil Works - Others,NA ,Tender,120.0,120.0,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",760002.0,NA ,NA ,NA ,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",No ,No,"29,786",Yes,fixed,,Nil,Nil,27-Sep-2023 03:00 PM,13-Oct-2023 11:30 AM,27-Sep-2023 03:00 PM,12-Oct-2023 05:00 PM,27-Sep-2023 03:00 PM ,07-Oct-2023 02:00 PM ,27-Sep-2023 03:00 PM,12-Oct-2023 05:00 PM,AOC,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,24-Nov-2023 12:36 PM,techsummary_463999.pdf (412.43 KB),Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,24-Nov-2023 12:41 PM,finsummary_463999.pdf (472.80 KB),Finance,Admitted,Moningi Nageswara Subudhi,17-Oct-2023 11:40 AM,finance_463999.pdf,BOQ Comparative Chart,24-Nov-2023,"INR 2,978,627.22",120.0,Ranjan Kumar Panda,24-Nov-2023 12:43 PM,281_109-Aoc.pdf (375.00 KB),As per estimated rate,Municipal Bodies||Brahmapur Municipal Corporation,2023_ORULB_94705_109,BMC (BAM)/281/2023-24,"Construction of C.C Road and drain at Brahma Nagar 1st line Main Road Culvert to 3rd line Culvert Square near Patra General Store,w.no-24",1.0,2285624.0,SANTOSH KUMAR SAMANTARAY,INR,"3,067,986.03",1,2285621,Saheb Nayak,11-Oct-2023 09:18 PM,Rejected-Finance,Rejected,24-Nov-2023 12:41 PM,AOC
,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2285624,SANTOSH KUMAR SAMANTARAY,11-Oct-2023 11:09 PM,Accepted-AOC,Accepted,24-Nov-2023 12:43 PM,AOC
