Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
24-Aug-2023 11:00 AM,04-Sep-2023 11:00 AM,24-Aug-2023 11:00 AM,02-Sep-2023 05:00 PM,NA ,NA ,24-Aug-2023 11:00 AM,02-Sep-2023 05:00 PM,1,ICICI BANK,"Executive Officer,Nabarangpur Municipality","At- Nabarangpur Municipality, Nabarangpur.",Municipal Bodies||Nabarangpur Municipality,EONM-03/2023-24(51),2023_ORULB_92969_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"15,144",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, GSTIN, PAN and Other Documents.","6,000",0.0,Nil,Nil,No,Construction of Paver Surface over kutcha Road from Womens College to Vigilance Office PWD Road) back side of Utkal College to Dash R.I. Res in Ward No-16,Please referee the Tender Documents,CIVIL WORK ,NA ,"15,14,382",Civil Works - Others,NA ,Tender,90.0,60.0,Nabarangpur,764059.0,NA ,NA ,NA ,Nabarangpur Municipality,No ,No,1.0,Corrigendum Regarding DTCN revised,Other,,AOC,Municipal Bodies||Nabarangpur Municipality,2023_ORULB_92969_3,EONM-03/2023-24(51),Construction of Paver Surface over kutcha Road from Womens College to Vigilance Office PWD Road) back side of Utkal College to Dash R.I. Res in Ward No-16,1.0,2230504.0,DAYANIDHI BHATARA,INR,"1,438,814",Sri. Kunu Nayak,Internal,"Chairman, ADM, Executive Officer, Municipal Engineer, Accountant",Upendra Kumar Nayak,04-Nov-2023 08:38 AM,techsummary_452470.pdf (1718.39 KB),Sri. Kunu Nayak,Internal,"Chairman, ADM, Executive Officer, Municipal Engineer, Accountant",Upendra Kumar Nayak,04-Nov-2023 08:41 AM,finsummary_452470.pdf (1718.39 KB),Finance,As per the OPWD code bidder is qualified,Upendra Kumar Nayak,04-Nov-2023 08:35 AM,,BOQ Comparative Chart,04-Nov-2023,"INR 1,438,814",60.0,Upendra Kumar Nayak,04-Nov-2023 08:44 AM,4198_NM_03.pdf (375.00 KB),1,2230504,DAYANIDHI BHATARA,02-Sep-2023 12:09 AM,Accepted-AOC,Qualified as L1 bidder,04-Nov-2023 08:46 AM,AOC
,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2231037,M/S MAHAMAYEE ENTERPRISES,02-Sep-2023 02:51 PM,Rejected-AOC,Disqualified as L2 bidder,04-Nov-2023 08:46 AM,AOC
