Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",0.0,Nil,Nil,No,23-Aug-2023 01:00 PM,02-Sep-2023 11:00 AM,23-Aug-2023 01:00 PM,01-Sep-2023 05:00 PM,NA ,NA ,23-Aug-2023 01:00 PM,01-Sep-2023 05:00 PM,EXECUTIVE OFFICER,BALASORE MUNICIPALITY,"14,905",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Balasore Municipality,BM_07_2023_24,2023_ORULB_93027_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"Const. of Toilet with Water Complex at Haji Nasiruddin High School, Ward No_07 under Balasore Municipality","Const. of Toilet with Water Complex at Haji Nasiruddin High School, Ward No_07 under Balasore Municipality",Please refer Tender documents. ,NA ,"14,90,455",Civil Works - Others,NA ,Tender,90.0,60.0,BALASORE MUNICIPALITY,756003.0,NA ,NA ,NA ,BALASORE MUNICIPALITY,No ,No,AOC,EO ME CP,Internal,,Pranabananda Sahu,02-Nov-2023 06:55 PM,finsummary_452724.pdf (428.72 KB),Finance,Tender opened successfully,Kunal Motiram Chavan,02-Sep-2023 11:49 AM,,BOQ Comparative Chart,02-Nov-2023,"INR 1,758,737",60.0,Pranabananda Sahu,02-Nov-2023 06:56 PM,WO0701.pdf (347.00 KB),1,2229172,JITENDRA PARMANIK,01-Sep-2023 01:52 PM,Rejected-Finance,L2,02-Nov-2023 06:55 PM,1.0,2229117.0,MADAN BEHERA,INR,"1,442,611.61",Municipal Bodies||Balasore Municipality,2023_ORULB_93027_1,BM_07_2023_24,"Const. of Toilet with Water Complex at Haji Nasiruddin High School, Ward No_07 under Balasore Municipality",EO ME CP,Internal,,Pranabananda Sahu,29-Sep-2023 01:35 PM,techsummary_452724.pdf (428.72 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2229117,MADAN BEHERA,01-Sep-2023 01:38 PM,Accepted-AOC,WO,02-Nov-2023 06:56 PM,,,,,,,,,,,,,,,,AOC
