S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Extension of Date,Date,,1,ICICI BANK,Construction of Paver Road over Kutcha Road from Fakir Behera to towards Sishu Mandir and Gali in ward no.03( including Periodical Maintenance of 3 Years),Construction of Paver Road over Kutcha Road,Please refer Tender documents. ,NA ,"11,33,385",Civil Works - Roads,NA ,Tender,120.0,60.0,Barpali,768029.0,NA ,NA ,NA ,"Office of the E.O, Barpali NAC",No ,No,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Barpali NAC,EOBRP/02/2023-24,2023_ORULB_92824_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"11,334",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,22-Aug-2023 11:00 AM,11-Sep-2023 11:00 AM,22-Aug-2023 11:00 AM,09-Sep-2023 05:00 PM,22-Aug-2023 11:00 AM ,01-Sep-2023 05:00 PM ,22-Aug-2023 11:00 AM,09-Sep-2023 05:00 PM,"Executive Officer, NAC Barpali","Office of the E.O, Barpali NAC",AOC,1,2234576,BIBHUTI BHUSAN MISHRA,04-Sep-2023 03:41 PM,Rejected-AOC,2nd lowest,21-Nov-2023 01:23 PM,03-Nov-2023,"INR 1,133,392",60.0,Bhuban Kumar Satpathy,21-Nov-2023 01:22 PM,AOC23.pdf (267.00 KB),work order issued,"Chairman, NAC Barpali",Internal,"Chairperson, Executive Officer, Addl. Tahasildar, Sub-Treasury Officer, Municipal Engineer",Bhuban Kumar Satpathy,11-Oct-2023 11:42 AM,techsummary_451225.pdf (534.08 KB),"Chairman, NAC Barpali",Internal,"Chairperson, Executive Officer, Addl. Tahasildar, Sub-Treasury Officer, Municipal Engineer",Bhuban Kumar Satpathy,30-Oct-2023 08:23 AM,finsummary_451225.pdf (534.08 KB),Municipal Bodies||Barpali NAC,2023_ORULB_92824_23,EOBRP/02/2023-24,Construction of Paver Road over Kutcha Road from Fakir Behera to towards Sishu Mandir and Gali in ward no.03( including Periodical Maintenance of 3 Years),1.0,2234352.0,JAYAPRAKASH NAYAK,INR,"1,133,392",Finance,Tender has successfully open,Bhuban Kumar Satpathy,11-Sep-2023 01:30 PM,,BOQ Comparative Chart,AOC
,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"BIDCOST, EMD, PAN, GSTN, NO RELATION CERTIFICATE, AFFIDAVIT, REGISTRATION CERTIFICATE etc asper DTCN",,,,,,,,,,,AOC,2,2234352,JAYAPRAKASH NAYAK,04-Sep-2023 02:02 PM,Accepted-AOC,1st lowest,21-Nov-2023 01:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
