Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage
Ananya Das Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,30-Nov-2023 12:52 PM,techsummary_449514.pdf (440.39 KB),30-Nov-2023,"INR 2,373,781.8",60.0,PADMINI MEHER,30-Nov-2023 12:54 PM,12-20.pdf (440.00 KB),successful,1,2219199,Jharana Tandia,27-Aug-2023 11:07 AM,Accepted-AOC,successful,30-Nov-2023 12:55 PM,1.0,2219199.0,Jharana Tandia,INR,"2,373,781.8",Finance,Ok,Vedbhushan .,02-Sep-2023 01:07 PM,finance_449514.pdf,BOQ Comparative Chart,Ananya Das Committee Chairperson / Co-ordinator,Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,30-Nov-2023 12:53 PM,finsummary_449514.pdf (440.39 KB),Municipal Bodies||Sambalpur Municipal Corporation,2023_ORULB_92557_20,12/SMC_SBP/2023-24,"Const. of Paver road from Gaud babu house towards Munna Sethi to Suvendhu Purohit At Shiv Vihar under SMC, Sambalpur, Wno.03",AOC,"23,738",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Sambalpur Municipal Corporation,12/SMC_SBP/2023-24,2023_ORULB_92557_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,"Const. of Paver road from Gaud babu house towards Munna Sethi to Suvendhu Purohit At Shiv Vihar under SMC, Sambalpur, Wno.03","Const. of Paver road from Gaud babu house towards Munna Sethi to Suvendhu Purohit At Shiv Vihar under SMC, Sambalpur, Wno.03",Please refer Tender documents. ,NA ,"23,73,781",Civil Works - Others,NA ,Tender,90.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,786006.0,NA ,NA ,NA ,"SAMBALPUR MUNICIPAL CORPORATION, SAMBALPUR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","COMMISSIONER, SMC, SAMBALPUR","NEW OFFICE BUILDING, SMC,DURGAPALI,SAMBALPUR",18-Aug-2023 12:30 PM,29-Aug-2023 11:00 AM,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,NA ,NA ,18-Aug-2023 12:30 PM,28-Aug-2023 05:00 PM,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,2,2220795,MARUTI CONSTRUCTIONS,28-Aug-2023 12:53 PM,Rejected-Technical,unsuccessful,30-Nov-2023 12:52 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,3,2219711,SUDHASINDHU KHUNTIA,27-Aug-2023 05:09 PM,Rejected-Technical,unsuccessful,30-Nov-2023 12:52 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
