Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor R.C, Affidavit, NRC, undertakings, GSTIN, PAN and any other documents as per SBD/DTCN","G.M, Drainage, WATCO, Cuttack","O/o the General Manager, Drainage, WATCO, Cuttack",07-Sep-2023 11:40 AM,18-Sep-2023 11:00 AM,07-Sep-2023 11:40 AM,16-Sep-2023 05:00 PM,07-Sep-2023 11:40 AM ,12-Sep-2023 05:00 PM ,07-Sep-2023 11:40 AM,16-Sep-2023 05:00 PM,"Providing Precast slab over 2L of Main Drain-2 at Kaibalya Vihar, Mahanadivihar",Precast slab casting and laying,Please refer Tender documents. ,NA ,"24,90,400",Civil Works - Others,NA ,Tender,90.0,90.0,CUTTACK,753004.0,NA ,NA ,NA ,"G.M, Drainage, WATCO, Cuttack",No ,No,1.0,ICICI BANK,"6,000",Nil,Nil,No,WATCO Bhubaneswar||Director (Operation) Watco||WATCO Drainage Division Cuttack,GM-WATCO-Drainage-01 of 2023-24,2023_WDDCT_93940_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"25,000",Yes,fixed,,Nil,Nil,AOC,"GM, Drainage, WATCO, Cuttack",Internal,,Achyuta Bijayananda Behera,17-Nov-2023 01:05 PM,techsummary_459412.pdf (657.72 KB),WATCO Bhubaneswar||Director (Operation) Watco||WATCO Drainage Division Cuttack,2023_WDDCT_93940_1,GM-WATCO-Drainage-01 of 2023-24,"Providing Precast slab over 2L of Main Drain-2 at Kaibalya Vihar, Mahanadivihar",1.0,2258911.0,Asima Nanda Mohanty,INR,"2,117,089",1,2258911,Asima Nanda Mohanty,16-Sep-2023 03:42 PM,Accepted-AOC,L1. Awarded through Lottery process.,17-Nov-2023 01:12 PM,17-Nov-2023,"INR 2,117,089",90.0,Achyuta Bijayananda Behera,17-Nov-2023 01:11 PM,AOC-Kaibalayavihar.PDF (320.00 KB),"GM, Drainage, WATCO, Cuttack",Internal,,Achyuta Bijayananda Behera,17-Nov-2023 01:09 PM,finsummary_459412.pdf (292.97 KB),Finance,9 Nos. Bidders participated.,Achyuta Bijayananda Behera,21-Sep-2023 12:56 PM,,BOQ Comparative Chart,AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2258804,HIMANSHU BHUSHAN PATRA,16-Sep-2023 02:34 PM,Rejected-AOC,L1,17-Nov-2023 01:12 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2258955,HRUSHIKESH SAHOO,16-Sep-2023 03:55 PM,Rejected-AOC,L1,17-Nov-2023 01:12 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2258493,MAHENDRA KUMAR SAHOO,16-Sep-2023 01:22 PM,Rejected-AOC,L1,17-Nov-2023 01:12 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2258107,MANJULATA MALLICK,16-Sep-2023 09:14 AM,Rejected-AOC,L1,17-Nov-2023 01:12 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2257483,M/S OMM SWATI FABRICATION,15-Sep-2023 06:32 PM,Rejected-Technical,Technically disqualified,17-Nov-2023 01:05 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,2257640,RENUBALA DASH,15-Sep-2023 07:11 PM,Rejected-AOC,L1,17-Nov-2023 01:12 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,8,2257729,SIBENDRA BEHERA,15-Sep-2023 08:11 PM,Rejected-AOC,L1,17-Nov-2023 01:12 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,9,2258217,SUKADEV SETHI,16-Sep-2023 03:53 PM,Rejected-AOC,L1,17-Nov-2023 01:12 PM,,,,,,,,,,,,,,,,,,,AOC
