Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Senior Chief General Manager- I,"Vikash Bhawan, Nayapalli, Bhubaneswar","11,800",0.0,Nil,Nil,No,Orissa Bridge and Construction Corporation Ltd,04/Tender/OBCC/2023-2024,2023_OBCC_89214_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Online,No,No,No,"Selection of an Agency for providing Operations, Maintenance and Change Request Support of Integrated Dashboard for Project Management and Monitoring System of OBCC Ltd","Selection of an Agency for providing Operations, Maintenance and Change Request Support of Integrated Dashboard for Project Management and Monitoring System of OBCC Ltd",Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,120.0,720.0,Bhubaneswar,751012.0,Through VC ,Through VC ,30-May-2023 11:30 AM ,"Vikash Bhawan, Nayapalli, Bhubaneswar",No ,No,"1,00,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"RC, PAN, GST and other documents as per RFP",1.0,Corrigendum No. 3,Date,,22-May-2023 03:00 PM,04-Jul-2023 11:30 AM,22-May-2023 03:00 PM,03-Jul-2023 05:00 PM,22-May-2023 03:00 PM ,29-May-2023 05:00 PM ,22-May-2023 03:00 PM,03-Jul-2023 05:00 PM,14-Aug-2023 11:00 AM,1.0,ICICI BANK,AOC,1.0,2170252.0,CSM Technologies Private Limited,03-Jul-2023 02:59 PM,Rejected-Finance,Rejected as 2nd rank bidder,23-Nov-2023 04:12 PM,Sr. Chief General Manager - I,Internal,,MANISHA SAMAL,11-Aug-2023 06:16 PM,14-Aug-2023 11:00 AM,techsummary_438750.pdf (177.55 KB),1.0,2160781.0,Esquare System & Technologies Pvt. Ltd,INR,"12,001,000",23-Nov-2023,"INR 12,001,000",720.0,MANISHA SAMAL,23-Nov-2023 04:15 PM,AGREEMENT.pdf (188.00 KB),Finance,Total two (02) nos. of financial proposal have been received and opened.,MANISHA SAMAL,14-Aug-2023 11:31 AM,,BOQ Comparative Chart,Managing Director,Internal,,MANISHA SAMAL,23-Nov-2023 04:12 PM,finsummary_438750.pdf (1987.97 KB),Technical,Total two nos of technical bid received and opened,MANISHA SAMAL,04-Jul-2023 01:21 PM,,Orissa Bridge and Construction Corporation Ltd,2023_OBCC_89214_1,04/Tender/OBCC/2023-2024,"Selection of an Agency for providing Operations, Maintenance and Change Request Support of Integrated Dashboard for Project Management and Monitoring System of OBCC Ltd",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents as per RFP-1,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2.0,2160781.0,Esquare System & Technologies Pvt. Ltd,03-Jul-2023 03:53 PM,Accepted-AOC,ACCEPTED AS 1ST RANK BIDDER,23-Nov-2023 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents as per RFP-2,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents as per RFP-3,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
