Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Executive Engineer,Div-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012",Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No13/2023-24,2023_ORULB_92886_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,29-Aug-2023 03:00 PM,11-Sep-2023 11:00 AM,29-Aug-2023 03:00 PM,05-Sep-2023 05:00 PM,29-Aug-2023 03:00 PM ,05-Sep-2023 05:00 PM ,29-Aug-2023 03:00 PM,05-Sep-2023 05:00 PM,"46,900",Yes,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,Transformation of Madarasa Sultania High School under 5T programme in Ward No. 17.,Transformation of Madarasa Sultania High School under 5T programme in Ward No. 17.,Please refer Tender documents. ,NA ,"46,92,500",Civil Works - Others,NA ,Tender,90.0,60.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST AND EMD ONLINE,VAT, PAN, EPF REGISTRATION AND GST-IN CERTIFICATE OTHER DOCUMENTS",AOC,Executive Engineer,Internal,Asst. Executive Engineer,Nanda Kishor Pal,14-Nov-2023 05:32 PM,finsummary_456195.pdf (398.71 KB),Finance,Five bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Nanda Kishor Pal,11-Sep-2023 02:11 PM,finance_456195.pdf,BOQ Comparative Chart,14-Nov-2023,"INR 4,030,015",60.0,Nanda Kishor Pal,14-Nov-2023 05:35 PM,7996PW.pdf (74.00 KB),Work Order,1,2237650,ASIS PARIDA,05-Sep-2023 04:48 PM,Rejected-AOC,rejected,14-Nov-2023 05:36 PM,Municipal Bodies||Cuttack Municipal Corporation,2023_ORULB_92886_6,MC(CMC)CTC_Div-I_No13/2023-24,Transformation of Madarasa Sultania High School under 5T programme in Ward No. 17.,1.0,2237624.0,BIJAY KUMAR JENA,INR,"4,030,015",Executive Engineer,Internal,Asst. Executive Engineer,Nanda Kishor Pal,14-Nov-2023 05:25 PM,techsummary_456195.pdf (398.71 KB),AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of quantity,AOC,,,,,,,,,,,,,,,,,,,,2,2237624,BIJAY KUMAR JENA,05-Sep-2023 04:39 PM,Accepted-AOC,accepted,14-Nov-2023 05:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2237472,BISWAJIT SAHOO,05-Sep-2023 03:57 PM,Rejected-AOC,rejected,14-Nov-2023 05:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2237592,RAKESH KUMAR SAHOO,05-Sep-2023 04:31 PM,Rejected-AOC,rejected,14-Nov-2023 05:36 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,2235615,SIDHARTHA SANKAR BISWAL,04-Sep-2023 08:27 PM,Rejected-AOC,rejected,14-Nov-2023 05:36 PM,,,,,,,,,,,,,,,,AOC
