Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Er. Rashmi Ranjan Sahoo,"O/o the S.E. R and B Division, Puri",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,TCN NO 27 OF 2023-24,2023_EICCL_93363_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,28-Aug-2023 10:00 AM,08-Sep-2023 11:30 AM,28-Aug-2023 10:00 AM,07-Sep-2023 05:00 PM,NA ,NA ,28-Aug-2023 10:00 AM,07-Sep-2023 05:00 PM,1.0,ICICI BANK,Construction of Fixed Vision Centre (FVC) for CHC Rebananuagaon of Puri District under SUNETRA during the year 2023-24,Construction of Fixed Vision Centre (FVC) for CHC Rebananuagaon of Puri District under SUNETRA during the year 2023-24,Please refer Tender documents. ,NA ,"12,98,051",Civil Works - Buildings,NA ,Tender,90.0,90.0,Puri,752001.0,NA ,NA ,NA ,"O/o the S.E. R and B Division, Puri",No ,No,"6,000",0.0,Nil,Nil,No,"12,981",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GASTN,EMD,COST OF TENDER PAPER, AFFIDAVIT, ALL SCHEDULE AS PER APPROVED DTCN",AOC,1,2240606,SANJAYA KUMAR JENA,06-Sep-2023 08:30 PM,Rejected-Finance,UNSUCCESSFUL BIDDER AFTER TRANSPARENCY LOTTERY,26-Oct-2023 08:45 PM,Er. Rashmi Ranjan Sahoo,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Rasmi Ranjan Sahoo,26-Oct-2023 08:45 PM,finsummary_455244.pdf (494.40 KB),Finance,Total 3 No bidder are participated in the online tender,Rasmi Ranjan Sahoo,08-Sep-2023 05:49 PM,,BOQ Comparative Chart,29-Nov-2023,"INR 1,103,473",90.0,Smita Pal,29-Nov-2023 01:01 PM,AOC.pdf (388.00 KB),The bidder won the transparency lottery among the bidder so that the work has been awarded to him,Er. Rashmi Ranjan Sahoo,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Rasmi Ranjan Sahoo,26-Oct-2023 08:37 PM,techsummary_455244.pdf (236.97 KB),EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,2023_EICCL_93363_1,TCN NO 27 OF 2023-24,Construction of Fixed Vision Centre (FVC) for CHC Rebananuagaon of Puri District under SUNETRA during the year 2023-24,1.0,2240159.0,Shankar Pujari,INR,"1,103,473",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,2,2240159,Shankar Pujari,07-Sep-2023 01:51 PM,Accepted-AOC,The bidder won the transparency lottery among the bidder so that the work has been awarded to him,29-Nov-2023 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2240669,SUSHANT KUMAR DALAI,07-Sep-2023 01:35 PM,Rejected-AOC,Rejected,29-Nov-2023 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
