Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Pradeep Kumar Swain,Internal,"Niranjan Naik, Rabindranath Nayak, Manoj Kumar Mishra",Pradeep Kumar Swain,23-Sep-2023 11:19 AM,techsummary_456280.pdf (535.28 KB),1,2247494,MAHAKUL CONSTRUCTION,10-Sep-2023 10:53 PM,Accepted-AOC,Award of Contract,04-Nov-2023 03:22 PM,Finance,Tender Open,Pradeep Kumar Swain,12-Sep-2023 11:43 AM,finance_456280.pdf,BOQ Comparative Chart,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,2023_OLIC_93500_6,EEOLICSBP-07/2023-24,Revival of Barakhandia-II RL Project under Bamra Block in Sambalpur District,Pradeep Kumar Swain,Internal,"Niranjan Naik, Rabindranath Nayak, Manoj Kumar Mishra",Pradeep Kumar Swain,04-Nov-2023 03:18 PM,finsummary_456280.pdf (535.46 KB),1.0,2247494.0,MAHAKUL CONSTRUCTION,INR,"1,256,908",04-Nov-2023,"INR 1,256,908",90.0,Pradeep Kumar Swain,04-Nov-2023 03:21 PM,Tcn0706.pdf (632.00 KB),Agreement Done,AOC,"E.E. L.I. Division, Sambalpur","E.E. L.I. Division, Sambalpur, Binakhandi","6,000",0.0,Nil,Nil,No,01-Sep-2023 10:00 AM,12-Sep-2023 10:00 AM,01-Sep-2023 10:00 AM,11-Sep-2023 05:00 PM,01-Sep-2023 10:00 AM ,08-Sep-2023 05:00 PM ,01-Sep-2023 10:00 AM,11-Sep-2023 05:00 PM,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, GST Registration Certificate, PAN, Contractor RC Affidavits, undertakings and any other","14,785",Yes,percentage,1.0%,Nil,Nil,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,EEOLICSBP-07/2023-24,2023_OLIC_93500_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Revival of Barakhandia-II RL Project under Bamra Block in Sambalpur District,Revival of Barakhandia-II RL Project under Bamra Block in Sambalpur District,Please refer Tender documents. ,NA ,"14,78,541",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Bamra,768221.0,NA ,NA ,NA ,"O/o E.E. L.I. Division, Sambalpur",No ,No,AOC
,,,,,,2,2247886,"M/s. MAA KALI HARDWARE, PROPRIETOR- SATISH MAHAKUL",11-Sep-2023 12:57 AM,Rejected-AOC,Not Award of Contract,04-Nov-2023 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
