Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"4,000",0.0,Nil,Nil,No,Constn. of Paver Block road near Mission Shakti Bhawan at Rajabagicha inW.N-17 under Balasore Municipality,Constn. of Paver Block road near Mission Shakti Bhawan at Rajabagicha inW.N-17 under Balasore Municipality,Please refer Tender documents. ,NA ,"8,83,051",Civil Works - Others,NA ,Tender,90.0,60.0,BALASORE MUNICIPALITY,756003.0,NA ,NA ,NA ,BALASORE MUNICIPALITY,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"8,831",Yes,percentage,1.0%,Nil,Nil,09-Aug-2023 11:00 AM,16-Aug-2023 11:00 AM,09-Aug-2023 11:00 AM,14-Aug-2023 05:00 PM,NA ,NA ,09-Aug-2023 11:00 AM,14-Aug-2023 05:00 PM,EXECUTIVE OFFICER,Balasore Municipality,Municipal Bodies||Balasore Municipality,BM_05_2023_24,2023_ORULB_91404_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,AOC,03-Nov-2023,"INR 1,042,000",60.0,Pranabananda Sahu,03-Nov-2023 05:38 PM,WO0517.pdf (460.00 KB),1,2201921,JITENDRA PARMANIK,14-Aug-2023 04:31 PM,Rejected-Finance,L2,03-Nov-2023 05:33 PM,EO ME CP,Internal,,Pranabananda Sahu,29-Sep-2023 01:58 PM,techsummary_447062.pdf (513.45 KB),EO ME CP,Internal,,Pranabananda Sahu,03-Nov-2023 05:33 PM,finsummary_447062.pdf (167.29 KB),Municipal Bodies||Balasore Municipality,2023_ORULB_91404_17,BM_05_2023_24,Constn. of Paver Block road near Mission Shakti Bhawan at Rajabagicha inW.N-17 under Balasore Municipality,1.0,2201890.0,MADAN BEHERA,INR,"883,050.62",Finance,The tender has been opened successfully,Kunal Motiram Chavan,16-Aug-2023 01:40 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,2,2201890,MADAN BEHERA,14-Aug-2023 04:11 PM,Accepted-AOC,WO,03-Nov-2023 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
