Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"4,000",0.0,Nil,Nil,No,Municipal Bodies||Daspalla NAC,NAC-Daspalla/ 01/2023-24,2023_ORULB_89922_57,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Crematorium in Ward No.01 of NAC Daspalla,Construction of Crematorium in Ward No.01 of NAC Daspalla,Please refer Tender documents. ,NA ,"8,18,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,DASPALLA,752084.0,NA ,NA ,NA ,NAC OFFICE DASPALLA,No ,No,"8,180",Yes,fixed,,Nil,Nil,29-Jun-2023 12:00 PM,13-Jul-2023 11:00 AM,29-Jun-2023 12:00 PM,12-Jul-2023 05:00 PM,NA ,NA ,29-Jun-2023 12:00 PM,12-Jul-2023 05:00 PM,"EXECUTIVE OFFICER,NAC DASPALLA","EXECUTIVE OFFICER,NAC DASPALLA",1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,AOC,SMT PUNAM PRIYADARSHINEE,Internal,,Dillip Kumar Behera,13-Oct-2023 03:48 PM,finsummary_441898.pdf (219.59 KB),Municipal Bodies||Daspalla NAC,2023_ORULB_89922_57,NAC-Daspalla/ 01/2023-24,Construction of Crematorium in Ward No.01 of NAC Daspalla,1.0,2175284.0,BISWA RANJAN PRADHAN,INR,"693,220",Finance,OK,Dillip Kumar Behera,10-Aug-2023 03:23 PM,finance_441898.pdf,BOQ Comparative Chart,01-Nov-2023,"INR 693,220",90.0,Dillip Kumar Behera,06-Nov-2023 10:46 AM,57.pdf (235.00 KB),1,2174608,BIRANCHI NARAYAN PRADHAN,10-Jul-2023 08:33 AM,Rejected-Finance,EXCESS,13-Oct-2023 03:48 PM,SMT PUNAM PRIYADARSHINEE,Internal,,Dillip Kumar Behera,10-Aug-2023 03:25 PM,techsummary_441898.pdf (3874.93 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.pdf,ALL TENDER DOCUMENTS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2175284,BISWA RANJAN PRADHAN,10-Jul-2023 05:10 PM,Accepted-AOC,OK,06-Nov-2023 10:47 AM,,,,,,,AOC
