Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
ALOK KUMAR MOHANTY,Internal,"Sri P.K.Mishra S.E Nabarangpur, DAO Nabarangpur R and B Division Sri Akshaya kumar Rout A.E.E Jeypore R and B Circle",Subhendu Subhadarsan Dash,07-Sep-2023 05:21 PM,11-Sep-2023 12:00 PM,techsummary_448307.pdf (257.36 KB),1.0,2221746.0,MUND INFRAPROJECTS,INR,"44,282,040",EIC-CIVIL||SERNB-CIRCLE-JEYPORE,2023_EICCL_92373_2,CCEJC R AND B 17/2023-24,CONSTRUCTION OF H.L. BRIDGE OVER DHADRA NALLAH AT CH. 41-00KM ON PAPADAHANDI-UMERKOTE-YERLA ROAD IN THE DISTRICT OF NABARANGPUR FOR THE YEAR 2022-2023,Finance,Price bid of the above bidders Downloaded.,Alok Mohanty,11-Sep-2023 06:02 PM,finance_448307.pdf,BOQ Comparative Chart,1,2207452,CHANDRA SEKHAR JENA,26-Aug-2023 05:24 PM,Rejected-AOC,SECOND LOWEST BIDDER,04-Nov-2023 05:25 PM,Technical,ABOVE BIDDERS ARE PROVISIOANLLY QUALIFIED FOR TECHNICAL EVALUATION,Akshaya Kumar Rout,04-Sep-2023 12:24 PM,technical_448307.pdf,ALOK KUMAR MOHANTY,Internal,,Alok Mohanty,04-Nov-2023 05:19 PM,finsummary_448307.pdf (1551.70 KB),04-Nov-2023,"INR 44,282,040",300.0,Alok Mohanty,04-Nov-2023 05:23 PM,Dhadra-AOC.pdf (1159.00 KB),FIRST LOWEST BID OF M-S MUND INFRAPROJECTS SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,AOC,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, GST Registration Certificate and GSTIN, PAN, Contractor RC",CHIEF CONSTRUCTION ENGINEER,Chief Construction Engineer Jeypore R and B circle Jeypore,1.0,ICICI BANK,"4,92,000",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,CCEJC R AND B 17/2023-24,2023_EICCL_92373_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CONSTRUCTION OF H.L. BRIDGE OVER DHADRA NALLAH AT CH. 41-00KM ON PAPADAHANDI-UMERKOTE-YERLA ROAD IN THE DISTRICT OF NABARANGPUR FOR THE YEAR 2022-2023,CIVIL WORKS,Please refer Tender documents. ,NA ,,Civil Works - Bridges,BRIDGE ,Tender,90.0,300.0,NABARANGPUR,764059.0,NA ,NA ,NA ,O/O C.C.E R and B Circle Jeypore,No ,No,14-Aug-2023 11:00 AM,29-Aug-2023 10:00 AM,14-Aug-2023 11:00 AM,28-Aug-2023 05:00 PM,NA ,NA ,14-Aug-2023 11:00 AM,28-Aug-2023 05:00 PM,11-Sep-2023 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2221746,MUND INFRAPROJECTS,28-Aug-2023 03:55 PM,Accepted-AOC,PARTICIPATED IN TRANSPARENT LOTTERY SYSTEM AND QUALIFIED,04-Nov-2023 05:25 PM,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Affidavit Undertakings and Other Documents as per SBD/DTCN,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2220343,Niranjan Swain,28-Aug-2023 09:33 AM,Rejected-AOC,PARTICIPATED IN TRANSPARENT LOTTERY SYSTEM BUT FAILED TO QUALIFY,04-Nov-2023 05:25 PM,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2220727,PRABHAT KUMAR BISOYI,28-Aug-2023 11:35 AM,Rejected-Finance,THIRD LOWEST BIDDER,04-Nov-2023 05:19 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
