EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"8,514",Yes,percentage,1.0%,Nil,Nil,01-Sep-2023 10:00 AM,12-Sep-2023 10:00 AM,01-Sep-2023 10:00 AM,11-Sep-2023 05:00 PM,01-Sep-2023 10:00 AM ,08-Sep-2023 05:00 PM ,01-Sep-2023 10:00 AM,11-Sep-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, GST Registration Certificate, PAN, Contractor RC Affidavits, undertakings and any other","E.E. L.I. Division, Sambalpur","E.E. L.I. Division, Sambalpur, Binakhandi",Revival of Chakabuda-I RL Project under Kirmira Block in Jharsuguda District,Revival of Chakabuda-I RL Project under Kirmira Block in Jharsuguda District,Please refer Tender documents. ,NA ,"8,51,449",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Kirmira,768220.0,NA ,NA ,NA ,"O/o E.E. L.I. Division, Sambalpur",No ,No,1,ICICI BANK,"4,000",0.0,Nil,Nil,No,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,EEOLICSBP-07/2023-24,2023_OLIC_93500_52,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Pradeep Kumar Swain,Internal,"Niranjan Naik, Rabindranath Nayak, Manoj Kumar Mishra",Pradeep Kumar Swain,03-Nov-2023 05:27 PM,finsummary_456655.pdf (489.07 KB),Finance,Tender Open,Pradeep Kumar Swain,12-Sep-2023 04:28 PM,finance_456655.pdf,BOQ Comparative Chart,03-Nov-2023,"INR 723,816.92",90.0,Pradeep Kumar Swain,03-Nov-2023 05:28 PM,Tcn0752.pdf (724.00 KB),Agreement Done,1,2244817,GOMATI TANTY,08-Sep-2023 01:35 PM,Accepted-AOC,Award of Contract,03-Nov-2023 05:29 PM,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,2023_OLIC_93500_52,EEOLICSBP-07/2023-24,Revival of Chakabuda-I RL Project under Kirmira Block in Jharsuguda District,1.0,2244817.0,GOMATI TANTY,INR,"723,816.92",Pradeep Kumar Swain,Internal,"Niranjan Naik, Rabindranath Nayak, Manoj Kumar Mishra",Pradeep Kumar Swain,23-Sep-2023 01:06 PM,techsummary_456655.pdf (523.35 KB),AOC
,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,2240926,NAYAK AND BHOTHARS,06-Sep-2023 10:37 PM,Rejected-AOC,Not Award of Contract,03-Nov-2023 05:29 PM,,,,,,,,,,,,,,,,AOC
