Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Chairperson,Internal,"CHAIRPERSON, EXECUTIVE OFFICER, ASST. ENGINEER , ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,28-Sep-2023 02:02 PM,techsummary_442738.pdf (258.83 KB),1,2179045,BALAJI BAURI (SC),17-Jul-2023 01:34 PM,Rejected-Finance,LOST IN LOTTERY PROCESS,28-Sep-2023 02:23 PM,14-Nov-2023,"INR 1,428,178.979",120.0,SATYASAMPARNA ROUT,14-Nov-2023 01:42 PM,48a.pdf (1998.00 KB),IMPROVEMENT OF ROAD AND DRAIN AT JAILPETA IN WARD NO 15,Finance,OPENED,SATYASAMPARNA ROUT,26-Jul-2023 05:55 PM,finance_442738.pdf,BOQ Comparative Chart,1.0,2179676.0,GANESH BAURI,INR,"1,428,171",Municipal Bodies||Gunupur Municipal Council,2023_ORULB_90286_48,GUN-MUN-58/2023-24,IMPROVEMENT OF ROAD AND DRAIN AT JAILPETA IN WARD NO 15,Chairperson,Internal,"CHAIRPERSON, EXECUTIVE OFFICER, ASST. ENGINEER , ASST. COLLECTOR, PROGRAME MANAGER",SATYASAMPARNA ROUT,28-Sep-2023 02:23 PM,finsummary_442738.pdf (258.83 KB),AOC,1.0,ICICI BANK,IMPROVEMENT OF ROAD AND DRAIN AT JAILPETA IN WARD NO 15,ROAD DRAIN,Please refer Tender documents. ,NA ,"16,85,242",Civil Works - Others,NA ,Tender,90.0,120.0,GUNUPUR,765022.0,NA ,NA ,NA ,GUNUPUR,No ,No,06-Jul-2023 10:00 AM,20-Jul-2023 11:00 AM,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,06-Jul-2023 10:00 AM ,19-Jul-2023 05:00 PM ,06-Jul-2023 10:00 AM,19-Jul-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BILL OF QUANTITY,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-58/2023-24,2023_ORULB_90286_48,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,EXECUTIVE OFFICER GUNUPUR MUNICIPALITY,"6,000",0.0,Nil,Nil,No,"16,852",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,2,2179676,GANESH BAURI,18-Jul-2023 11:39 AM,Accepted-AOC,L1 IN LOTTERY SYSTEM,14-Nov-2023 01:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"LICENSE, PAN, GSTIN, AFFIDEVIT AND NO RALATION CERTIFICATE AND AS PER DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,2179492,JANI VENKATA RAO BAURI,17-Jul-2023 08:52 PM,Rejected-Finance,LOST IN LOTTERY PROCESS,28-Sep-2023 02:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,2180230,PRASANT KUMAR MISHRA,19-Jul-2023 02:06 AM,Rejected-Finance,LOST IN LOTTERY PROCESS,28-Sep-2023 02:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,2180058,PRIYANKA PANDA,18-Jul-2023 09:19 PM,Rejected-Finance,LOST IN LOTTERY PROCESS,28-Sep-2023 02:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
