EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"7,581",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,24-Aug-2023 11:00 AM,04-Sep-2023 11:00 AM,24-Aug-2023 11:00 AM,02-Sep-2023 05:00 PM,NA ,NA ,24-Aug-2023 11:00 AM,02-Sep-2023 05:00 PM,1,ICICI BANK,Construction of Paver Surface over Kutcha Road from Bijay Kumar Panigrahi house to Jagannath Behera house in Ward No 01,Please referee the Tender Documents,CIVIL WORK ,NA ,"7,58,125",Civil Works - Others,NA ,Tender,90.0,60.0,Nabarangpur,764059.0,NA ,NA ,NA ,Nabarangpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, GST Registration Certificate, GSTIN, PAN and Other Documents.",1.0,Corrigendum Regarding DTCN revised,Other,,Municipal Bodies||Nabarangpur Municipality,EONM-03/2023-24(51),2023_ORULB_92969_40,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer,Nabarangpur Municipality","At - Nabarangpur Municipality, Nabarangpur.",AOC,04-Nov-2023,"INR 720,294",60.0,Upendra Kumar Nayak,04-Nov-2023 09:07 AM,4095_NM_40.pdf (377.00 KB),1,2230608,DAYANIDHI BHATARA,02-Sep-2023 03:29 AM,Accepted-AOC,qualified,04-Nov-2023 09:08 AM,Sri. Kunu Nayak,Internal,"Chairman, ADM, Executive Officer, Municipal Engineer, Accountant",Upendra Kumar Nayak,04-Nov-2023 09:01 AM,techsummary_452591.pdf (1718.39 KB),Sri. Kunu Nayak,Internal,"Chairman, ADM, Executive Officer, Municipal Engineer, Accountant",Upendra Kumar Nayak,04-Nov-2023 09:05 AM,finsummary_452591.pdf (376.79 KB),Municipal Bodies||Nabarangpur Municipality,2023_ORULB_92969_40,EONM-03/2023-24(51),Construction of Paver Surface over Kutcha Road from Bijay Kumar Panigrahi house to Jagannath Behera house in Ward No 01,1.0,2230608.0,DAYANIDHI BHATARA,INR,"720,294",Finance,As per the OPWD code bidder is qualified,Upendra Kumar Nayak,03-Nov-2023 04:21 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2230619,MANOJ KUMAR BRAHMA,02-Sep-2023 05:01 AM,Rejected-Finance,Disqualified,04-Nov-2023 09:05 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
