S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,Construction of RCC drain With Cover Slab from Badal Mallik house towards Siba Mandir end in Ward No-6,Construction of RCC drain With Cover Slab from Badal Mallik house towards Siba Mandir end in Ward No-6,Please refer Tender documents. ,NA ,"16,58,405",Civil Works - Others,NA ,Tender,90.0,120.0,Executive Officer Pattamundai Municipality,754215.0,NA ,NA ,NA ,Executive Officer Pattamundai Municipality,No ,No,"16,584",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Pattamundai Municipality,PM_03/2025-26,2025_ORULB_120762_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Documents as per DTCN,04-Nov-2025 05:00 PM,15-Nov-2025 11:00 AM,04-Nov-2025 05:00 PM,13-Nov-2025 05:00 PM,04-Nov-2025 05:00 PM ,12-Nov-2025 05:00 PM ,04-Nov-2025 05:00 PM,13-Nov-2025 05:00 PM,Executive Officer Pattamundai Municipality,Executive Officer Pattamundai Municipality Pattamundai Kendrapara,AOC,HEMANT KUMAR SAHOO,Internal,,Ranjan Kumar Das,20-Apr-2026 06:48 PM,finsummary_561679.pdf (117.94 KB),Municipal Bodies||Pattamundai Municipality,2025_ORULB_120762_7,PM_03/2025-26,Construction of RCC drain With Cover Slab from Badal Mallik house towards Siba Mandir end in Ward No-6,1.0,3220740.0,ABHAYA KUMAR DAS,INR,"1,663,576",Finance,Ok,Ranjan Kumar Das,20-Nov-2025 03:11 PM,,BOQ Comparative Chart,20-Apr-2026,"INR 1,663,576",120.0,Ranjan Kumar Das,20-Apr-2026 06:55 PM,AOC.pdf (142.00 KB),1,3220740,ABHAYA KUMAR DAS,13-Nov-2025 12:55 PM,Accepted-AOC,The Bidder is a Lottery Winner L1,20-Apr-2026 06:55 PM,HEMANT KUMAR SAHOO,Internal,,Ranjan Kumar Das,20-Apr-2026 06:41 PM,techsummary_561679.pdf (148.95 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3212609,Mr.Paresh Chandra Jena,11-Nov-2025 01:20 PM,Rejected-AOC,L1,20-Apr-2026 06:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3215056,NAMITA JYOSHNA NAYAK,11-Nov-2025 08:56 PM,Rejected-AOC,L3,20-Apr-2026 06:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3214571,RUPADARSHI PRADHAN,11-Nov-2025 06:43 PM,Rejected-AOC,L2,20-Apr-2026 06:55 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3206979,SRIKANTA SWAIN,12-Nov-2025 05:49 PM,Rejected-Technical,The Bidder is Disqualified Because the Bidder Was Submitted Invalid Appendix-A,20-Apr-2026 06:41 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3216767,SUBODHA KUMAR MALLICK (S.C),12-Nov-2025 02:57 PM,Rejected-AOC,L4,20-Apr-2026 06:55 PM,,,,,,,AOC
