Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,cover1,Sanjukta Marndi,02-Apr-2026 12:18 PM,finance_583560.pdf,BOQ Comparative Chart,1.0,3421070.0,MANORAMA SETHY,INR,"683,678",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,2026_CERWI_126760_1,NCB 20 OF 2025-26,"S/R Repair of H.L Bridge over Baitarani on Childa to Rajnagar road such as Minor repair, Painting of Railing and repair of approach road for the year 2025-26",SE,Internal,,Sanjukta Marndi,02-Apr-2026 12:45 PM,finsummary_583560.pdf (722.68 KB),SE,Internal,,Sanjukta Marndi,02-Apr-2026 12:24 PM,techsummary_583560.pdf (722.68 KB),1,3421650,JYOTI RANJAN SAHU,06-Mar-2026 04:59 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:59 PM,07-Apr-2026,"INR 683,678",30.0,Kapileswar Singh,07-Apr-2026 01:59 PM,BRIDGE_BAITARANI_CHILDA.pdf (722.00 KB),AOC,SUPERINTENDING ENGINEER,"R.W DIVISION-I, KEONJHAR","S/R Repair of H.L Bridge over Baitarani on Childa to Rajnagar road such as Minor repair, Painting of Railing and repair of approach road for the year 2025-26","S/R Repair of H.L Bridge over Baitarani on Childa to Rajnagar road such as Minor repair, Painting of Railing and repair of approach road for the year 2025-26",Please refer Tender documents. ,NA ,"8,07,000",Civil Works - Roads,NA ,Tender,90.0,30.0,KEONJHAR,758001.0,NA ,NA ,NA ,"R.W DIVISION-I,KEONJHAR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GST, AFFIDAVIT and As Per ANNEXURE.",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,NCB 20 OF 2025-26,2026_CERWI_126760_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"8,070",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,28-Feb-2026 09:00 AM,07-Mar-2026 09:00 AM,28-Feb-2026 09:00 AM,06-Mar-2026 05:00 PM,28-Feb-2026 09:00 AM ,05-Mar-2026 05:00 PM ,28-Feb-2026 09:00 AM,06-Mar-2026 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3421070,MANORAMA SETHY,06-Mar-2026 11:20 AM,Accepted-AOC,ACCEPTED,07-Apr-2026 01:59 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3421403,NARESH KUMAR SETHY,06-Mar-2026 04:28 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:59 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3421198,NIHAR RANJAN MAHAKUD,06-Mar-2026 12:16 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:59 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3419737,RAMA CHANDRA SAHOO,05-Mar-2026 04:55 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:59 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3421273,SARAT KUMAR SETHI,06-Mar-2026 12:55 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:59 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3421479,TRILOCHAN SAHU,06-Mar-2026 02:12 PM,Rejected-AOC,REJECTED,07-Apr-2026 01:59 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
