Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
03-Jan-2026 06:00 PM,16-Jan-2026 12:00 PM,03-Jan-2026 06:00 PM,15-Jan-2026 05:00 PM,NA ,NA ,03-Jan-2026 06:00 PM,15-Jan-2026 05:00 PM,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,"2,300",Yes,fixed,,Nil,Nil,Repair and Renovation of Sub-Collector qtrs. at Revenue Colony Paralakhemundi (Such as providing Plastic Felt and fibre ceiling etc.) in the District of Gajapati.,Repair and Renovation of Sub-Collector qtrs. at Revenue Colony Paralakhemundi (Such as providing Plastic Felt and fibre ceiling etc.) in the District of Gajapati.,Please refer Tender documents. ,NA ,"2,28,375",Civil Works - Buildings,NA ,Tender,90.0,30.0,Paralakhemundi,761200.0,NA ,NA ,NA ,Paralakhemundi,No ,No,1.0,"Works Department office memorandum No. 07764600022025 173 W., dated 03.01.2026",Other,,1.0,Fee/PreQual/Technical/Finance,.pdf,VALID RC PAN GSTIN AFFIDAVIT,EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB DIVN PARALAKHEMUNDI,SE-PKD-RandB-DIVN-17/2025-26,2026_EICCL_124151_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Superintending Engineer,Office of the Superintending Engineer Paralakhemundi R and B Division,AOC,Superintending Engineer,Internal,SE DAO EE JE,Abhishek Sethi,06-Apr-2026 11:15 AM,finsummary_574261.pdf (2390.11 KB),EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB DIVN PARALAKHEMUNDI,2026_EICCL_124151_1,SE-PKD-RandB-DIVN-17/2025-26,Repair and Renovation of Sub-Collector qtrs. at Revenue Colony Paralakhemundi (Such as providing Plastic Felt and fibre ceiling etc.) in the District of Gajapati.,1.0,3353973.0,SUMANATH SAHU,INR,"179,274",Finance,OS,Abhishek Sethi,06-Apr-2026 11:00 AM,finance_574261.pdf,BOQ Comparative Chart,06-Apr-2026,"INR 179,274",30.0,Abhishek Sethi,06-Apr-2026 11:37 AM,AOC.pdf (2338.00 KB),AWARD OF CONTRACT,1,3355063,JAGANNATH BEHERA,15-Jan-2026 02:10 PM,Rejected-AOC,L1 successful bidder in the transparent lottery system,06-Apr-2026 11:38 AM,Superintending Engineer,Internal,SE DAO EE JE,Abhishek Sethi,06-Apr-2026 11:05 AM,techsummary_574261.pdf (2418.52 KB),AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,All Other Documents as per DTCN,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3355376,Jaya Chandra Patro,15-Jan-2026 12:55 PM,Rejected-Finance,Rejected in the financial evaluation stage.,06-Apr-2026 11:15 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3354923,Koduru Kameswara Rao,15-Jan-2026 11:30 AM,Rejected-Finance,Rejected in the financial evaluation stage.,06-Apr-2026 11:15 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3348665,KOTTURU VASU,08-Jan-2026 01:31 PM,Rejected-Technical,Schedule F Not-Furnished,06-Apr-2026 11:05 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3352718,LAXMIKANTA PRADHAN,13-Jan-2026 05:25 PM,Rejected-Finance,Rejected in the financial evaluation stage.,06-Apr-2026 11:15 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3353973,SUMANATH SAHU,15-Jan-2026 11:43 AM,Accepted-AOC,Awarded (Selected through Transparent Lottery System),06-Apr-2026 11:38 AM,,,,,,,AOC
