EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"3,17,536",No,fixed,,Nil,Nil,CSOCUMDM,"Collectorate Building, Jagatsinghpur",1.0,Fee/PreQual/Technical,.pdf,NIT,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jagatsinghpur,3586/DTD.29.07.2025,2025_OSCSC_116314_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,01-Aug-2025 11:00 AM,21-Aug-2025 11:00 AM,01-Aug-2025 11:30 AM,20-Aug-2025 05:00 PM,01-Aug-2025 11:00 AM ,01-Aug-2025 12:00 PM ,01-Aug-2025 12:00 PM,20-Aug-2025 05:00 PM,11-Sep-2025 11:00 AM,"5,900",0.0,Nil,Nil,No,Selection and appointment of L-II Transport Contractor for Erasama Block for the biennial year-2025-27,Selection and appointment of L-II Transport Contractor for transportation of CMR from Rice Receiving Centres (RRC) to Retail Centres (FPS) points of Erasama Block for the biennial year-2025-27,Please refer to tender documents ,NA ,,Handling and Transportation,Transportation ,Tender,180.0,600.0,Jagatsinghpur,754103.0,Office Chamber of CSOCUMDM ,"Office Chamber of CSO-Cum-DM, Colectorate Building, Jagatsinghpur ",02-Aug-2025 11:00 AM ,"Sadbhabana Sabhagruha Collectorate, Jagatsinghpur",No ,No,1.0,ICICI BANK,AOC,"Collector, Jagatsinghpur",External,"DSWO, Jagatsinghpur, DLO, Jagatsinghpur, RTO, Jagatsinghpur, CSOCUMDM, OSCSC Ltd., Jagatsinghpur",Jitray Charan Tudu,15-Apr-2026 09:47 AM,finsummary_547972.pdf (2160.43 KB),Technical,Tender Document submitted before DLTC for verification,SUDHASMINI BEHERA,09-Sep-2025 01:28 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jagatsinghpur,2025_OSCSC_116314_1,3586/DTD.29.07.2025,Selection and appointment of L-II Transport Contractor for Erasama Block for the biennial year-2025-27,1.0,3037264.0,BABA ENTERPRISES,INR,66.15,15-Apr-2026,INR 66.15,365.0,Jitray Charan Tudu,15-Apr-2026 10:00 AM,AOCERASAMA.pdf (523.00 KB),"The tenderer accepted 66.15 ASoR above scheduled of Rate. Hence, selected and appointed as Level-II Transport Contractor for Erasama Block w.e.f dtd.01.04.2026",1,3039436,AKSHAYA KUMAR PARIDA,18-Aug-2025 11:00 PM,Rejected-Technical,Disqualified,09-Sep-2025 01:33 PM,Finance,BOQ uploaded by the bidders has been downloaded and submitted before DLTC for scrutiny,Jitray Charan Tudu,15-Apr-2026 09:32 AM,,BOQ Comparative Chart,"Collector, Jagatsinghpur",External,"DLO, Jagatsinghpur, DSWO, Jagatsinghpur, RTO, Jagatsinghpur, CSOCSUMDM, OSCSC LTD., Jagatsinghpur",SUDHASMINI BEHERA,09-Sep-2025 01:33 PM,11-Sep-2025 11:00 AM,techsummary_547972.pdf (1281.71 KB),AOC
,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3037264,BABA ENTERPRISES,19-Aug-2025 09:42 AM,Accepted-AOC,"The tenderer accepted 66.15 ASoR above scheduled rate. Hence, selected as Level-II Transport Contractor for Erasama Block w.e.f dtd.01.04.2026",15-Apr-2026 10:00 AM,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3042486,M/S.AMBIKA PRASAD MOHAPATRA,20-Aug-2025 02:34 PM,Rejected-Technical,Disqualified,09-Sep-2025 01:33 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3038235,Sri Nilamadhab Khuntia,18-Aug-2025 04:37 PM,Rejected-Finance,"The tenderer quoted 45.00 ASoR which is higher rate, Hence, rejected",15-Apr-2026 09:47 AM,,,,,,,,,,,,,,AOC
