S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3253607.0,SITUNU KUMAR SAHU,INR,"3,571,890",PHEO||PH Circle Bhawanipatna||PH Division Koraput,2025_PHEO_121310_5,NIT No.7 of 2025-26 (1),Improvement of WS SI and SD to Schools and Anganwadi in different wards of Malkangiri Municipality under State Plan for the year 2025-26,"SE, PHD Koraput",Internal,"SE, AEE, DAO and AEE Estimator under this division",Chiranjibi Mahali,04-Apr-2026 04:54 PM,techsummary_564504.pdf (402.17 KB),Finance,All documents are downloaded,Chiranjibi Mahali,03-Dec-2025 11:41 AM,finance_564504.pdf,BOQ Comparative Chart,"SE, PHD Koraput",Internal,"SE, AEE, DAO and AEE estimator under this division",Chiranjibi Mahali,04-Apr-2026 04:58 PM,finsummary_564504.pdf (402.17 KB),04-Apr-2026,"INR 3,571,890",90.0,Chiranjibi Mahali,04-Apr-2026 05:00 PM,aoc.pdf (1856.00 KB),AOC,1,3263090,BASUDEV RAO,28-Nov-2025 12:40 PM,Rejected-Finance,Lottery lost,04-Apr-2026 04:58 PM,AOC,PHEO||PH Circle Bhawanipatna||PH Division Koraput,NIT No.7 of 2025-26 (1),2025_PHEO_121310_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,15-Nov-2025 01:00 PM,29-Nov-2025 11:00 AM,15-Nov-2025 01:00 PM,28-Nov-2025 05:00 PM,15-Nov-2025 01:00 PM ,26-Nov-2025 05:00 PM ,15-Nov-2025 01:00 PM,28-Nov-2025 05:00 PM,1.0,ICICI BANK,Improvement of WS SI and SD to Schools and Anganwadi in different wards of Malkangiri Municipality under State Plan for the year 2025-26,Improvement of WS SI and SD to Schools and Anganwadi in different wards of Malkangiri Municipality under State Plan for the year 2025-26,Please refer Tender documents. ,NA ,"42,01,729",Civil Works - Water Works,NA ,Rate Contract,120.0,90.0,Malkangiri,764045.0,NA ,NA ,NA ,"Superintending Engineer, PHD Koraput",No ,No,"Superintending Engineer, PHD Koraput","Superintending Engineer, PHD Koraput","6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Registration Certificate- EMD- Paper cost- GSTIN- PAN- Affidavit etc. as per DTCN,"42,017",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3263711,MRINAL KANTA SARKAR,28-Nov-2025 03:36 PM,Rejected-Finance,Lottery lost,04-Apr-2026 04:58 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3263347,Pankaj Mandal,28-Nov-2025 01:28 PM,Rejected-Finance,Lottery lost,04-Apr-2026 04:58 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3246856,RABINDRA SAHOO,22-Nov-2025 06:49 PM,Rejected-Finance,Lottery lost,04-Apr-2026 04:58 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3260546,RAJENDRA KOTHIA,27-Nov-2025 03:50 PM,Rejected-Finance,Lottery lost,04-Apr-2026 04:58 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3261810,RAJESH ROUT,27-Nov-2025 10:30 PM,Rejected-Finance,Lottery lost,04-Apr-2026 04:58 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3261704,RAKESH KUMAR DAS,27-Nov-2025 10:38 PM,Rejected-Finance,Lottery lost,04-Apr-2026 04:58 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3263860,SANJEEB BISWAL,28-Nov-2025 02:52 PM,Rejected-Finance,Lottery lost,04-Apr-2026 04:58 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3253607,SITUNU KUMAR SAHU,25-Nov-2025 09:29 PM,Accepted-AOC,AOC,04-Apr-2026 05:01 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
