Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
21-Apr-2026,"INR 713,290.5",60.0,Sukanta Chandra Beura,21-Apr-2026 01:12 PM,AOC.pdf (386.00 KB),1.0,3313704.0,AKASH NAYAK,INR,"713,290.5",Municipal Bodies||Hinjilicut Municipal Council,2025_ORULB_122550_14,HIN-MUN-04/2025-26,"Development and Maintenance of covered drain with putting cover slab at Srikhetra Marga, Manika Nagar AND Baikuntha Nagar in Ward No.- 16, Tarini Marga Main lane, Bila Sahi, Ward No.-17, Kanhei Marga, Ward No.-19 under Hinjilicut Municipality",1,3313704,AKASH NAYAK,18-Dec-2025 12:51 PM,Accepted-AOC,As per transparent lottery system.,21-Apr-2026 01:12 PM,Finance,2 nos. of bidder participated and document downloaded successfully.,Sukanta Chandra Beura,22-Dec-2025 11:51 AM,finance_569351.pdf,BOQ Comparative Chart,Chairperson Hinjilicut Municipality,Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant Hinjilicut Municipality.",Sukanta Chandra Beura,21-Apr-2026 01:09 PM,finsummary_569351.pdf (326.62 KB),Chairperson Hinjilicut Municipality,Internal,"Executive Officer, Municipal Engineer, Junior Engineer, Accountant, Hinjilicut Municipality.",Sukanta Chandra Beura,21-Apr-2026 01:03 PM,techsummary_569351.pdf (314.19 KB),AOC,07-Dec-2025 11:00 AM,19-Dec-2025 11:00 AM,07-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,NA ,NA ,07-Dec-2025 11:00 AM,18-Dec-2025 05:00 PM,EXECUTIVE OFFICER,HINJILICUT MUNICIPALITY,"Development and Maintenance of covered drain with putting cover slab at Srikhetra Marga, Manika Nagar AND Baikuntha Nagar in Ward No.- 16, Tarini Marga Main lane, Bila Sahi, Ward No.-17, Kanhei Marga, Ward No.-19 under Hinjilicut Municipality","Development and Maintenance of covered drain with putting cover slab at Srikhetra Marga, Manika Nagar AND Baikuntha Nagar in Ward No.- 16, Tarini Marga Main lane, Bila Sahi, Ward No.-17, Kanhei Marga, Ward No.-19 under Hinjilicut Municipality",Please refer Tender documents. ,NA ,"8,39,067",Civil Works - Others,NA ,Tender,60.0,NA ,HINJILICUT MUNICIPALITY,761102.0,NA ,NA ,NA ,HINJILICUT MUNICIPALITY,No ,No,1,ICICI BANK,"8,391",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,Municipal Bodies||Hinjilicut Municipal Council,HIN-MUN-04/2025-26,2025_ORULB_122550_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,3313948,RAJESH KUMAR SAHU,18-Dec-2025 01:44 PM,Rejected-AOC,As per transparent lottery system.,21-Apr-2026 01:12 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,.pdf,"Scan copy of GST clearance, License, Financial document and other documents as mentioned in DTCN",,,,,,,,,,,,,,,AOC
