Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
Finance,bid summary uploaded,K PREM KUMAR,26-Feb-2026 05:12 PM,finance_581506.pdf,BOQ Comparative Chart,1.0,3412780.0,KANHU JENA,INR,"374,400","CCE,Anandapur Barrage Project||CCE,Anandapur||EE,Anandapur Barrage Division,Salapada",2026_CCEAB_126140_1,ABP-ABD 03/03 of 2025-26,"Engagement of hired vehicle used by the Assistant Executive Engineer, Anandapur Barrage Sub Division No. II, Salapada for the year 2026-27",SE ABD,Internal,,K PREM KUMAR,08-Apr-2026 06:39 PM,finsummary_581506.pdf (210.80 KB),SE ABD,Internal,,K PREM KUMAR,08-Apr-2026 06:34 PM,techsummary_581506.pdf (232.99 KB),1,3412215,DILLIP KUMAR NAYAK,26-Feb-2026 10:07 AM,Rejected-AOC,2ND LOWEST,08-Apr-2026 06:46 PM,08-Apr-2026,"INR 374,400",365.0,K PREM KUMAR,08-Apr-2026 06:46 PM,KANHUJENA.pdf (370.00 KB),AOC,"9,000",No,fixed,,Nil,Nil,"CCE,Anandapur Barrage Project||CCE,Anandapur||EE,Anandapur Barrage Division,Salapada",ABP-ABD 03/03 of 2025-26,2026_CCEAB_126140_1,Yes,National Competitive Bid,Lump-sum,Services,1.0,No,No,Online,No,No,No,0.0,0.0,Nil,Nil,No,17-Feb-2026 11:00 AM,26-Feb-2026 04:00 PM,17-Feb-2026 11:00 AM,26-Feb-2026 03:00 PM,NA ,NA ,17-Feb-2026 11:00 AM,26-Feb-2026 03:00 PM,"SE,ABD,SALAPADA","O/O THE SE,ABD, SALAPADA","Engagement of hired vehicle used by the Assistant Executive Engineer, Anandapur Barrage Sub Division No. II, Salapada for the year 2026-27","Engagement of hired vehicle used by the Assistant Executive Engineer, Anandapur Barrage Sub Division No. II, Salapada for the year 2026-27",Please refer Tender documents. ,NA ,"4,46,400",Miscellaneous Services,NA ,Tender,60.0,NA ,"SE,ABD, SALAPADA",758020.0,NA ,NA ,NA ,"O/O THE SE,ABD, SALAPADA",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Bid,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3412780,KANHU JENA,26-Feb-2026 02:34 PM,Accepted-AOC,1ST LOWEST,08-Apr-2026 06:46 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3412365,Swarna Prava Mahakud,26-Feb-2026 11:35 AM,Rejected-Technical,Not Qualified,08-Apr-2026 06:34 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
