Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
10-Mar-2026 12:00 PM,17-Mar-2026 11:00 AM,10-Mar-2026 12:00 PM,16-Mar-2026 05:00 PM,10-Mar-2026 12:00 PM ,13-Mar-2026 04:00 PM ,10-Mar-2026 12:00 PM,16-Mar-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"8,840",Yes,fixed,,Nil,Nil,SR to R.W Sub Division Building at Sonepur for the year 2025-26,Civil Building Works,Please refer Tender documents. ,NA ,"8,84,000",Civil Works - Buildings,NA ,Tender,90.0,10.0,Sonepur,767017.0,NA ,NA ,NA ,"O/O SE, R W Division, Sonepur",No ,No,Executive Engineer,"O/O SE, R W Division, Sonepur",CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,BI No.Tender Online SNPR-15 of 2025-26,2026_CERWI_127085_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,AOC,1,3426515,ANANDA KUMAR PANDA,16-Mar-2026 03:23 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,21-Apr-2026,"INR 883,119",10.0,Subhrata Meher,21-Apr-2026 10:59 AM,Result15.pdf (420.00 KB),EE Subhrata Meher,Internal,,Rojina Rout,30-Mar-2026 12:18 PM,techsummary_584589.pdf (349.38 KB),CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-SONEPUR,2026_CERWI_127085_1,BI No.Tender Online SNPR-15 of 2025-26,SR to R.W Sub Division Building at Sonepur for the year 2025-26,EE Subhrata Meher,Internal,,Rojina Rout,02-Apr-2026 06:18 PM,finsummary_584589.pdf (349.39 KB),Finance,38 nos of biddes,Subhrata Meher,17-Mar-2026 12:04 PM,,BOQ Comparative Chart,1.0,3431713.0,SHIBA PRASAD AGRAWALLA,INR,"883,119",AOC
,,,,,,,,,,.pdf,"Affidavit, GST, PAN, Licence as per DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC,2,3429544,BABITA SAHU,16-Mar-2026 03:37 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3432071,BALARAM BARIHA,16-Mar-2026 01:04 AM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3425186,BASHISTA PARDIA,16-Mar-2026 03:09 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3433184,BHUMISUTA MAHAPATRA,16-Mar-2026 03:05 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3426930,BIKRAM KUMAR AGRAWAL,11-Mar-2026 01:52 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3427737,BIPRA JIMUTA BAHANA DASH,11-Mar-2026 07:26 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3431119,Chaitanya Sethy,14-Mar-2026 07:50 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3429871,DAMAYANTI KUMBHAR,16-Mar-2026 04:08 PM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3431376,GAJENDRA PADHAN,15-Mar-2026 11:59 AM,Rejected-AOC,Rejected,21-Apr-2026 10:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
