Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-78/2025-26,2026_ORULB_125192_25,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,01-Feb-2026 11:00 AM,11-Feb-2026 11:00 AM,01-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,NA ,NA ,01-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,1.0,ICICI BANK,"14,679",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT DTCN,Executive officer,"Executive officer,Gunupur Municipality",Repair and Restoration of pothole and laying of drain cover slab in ward No.02 (Phase-I),Repair and Restoration of pothole and laying of drain cover slab in ward No.02 (Phase-I),Please refer Tender documents. ,NA ,"14,67,850",Civil Works - Others,NA ,Tender,90.0,60.0,Gunupur Municipaity area,765022.0,NA ,NA ,NA ,Gunupur Municipalty office,No ,No,AOC,"Executive Officer,Gunupur Municipality",Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Santosha Kumar Naik,16-Mar-2026 09:30 PM,finsummary_578600.pdf (6781.35 KB),Chairperson Gunupur Municipality,Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Aditya Kumar Mishra,22-Feb-2026 05:53 PM,techsummary_578600.pdf (5393.20 KB),27-Apr-2026,"INR 1,732,063",60.0,Dandapati Yudhistir,27-Apr-2026 08:58 PM,25aw.pdf (362.00 KB),The total contract value includes GST,1.0,3388760.0,GUNTAMUKALA GOWRI SANKAR RAO,INR,"1,732,063",Municipal Bodies||Gunupur Municipal Council,2026_ORULB_125192_25,GUN-MUN-78/2025-26,Repair and Restoration of pothole and laying of drain cover slab in ward No.02 (Phase-I),1,3388339,BALAJI BAURI (SC),09-Feb-2026 05:26 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,Finance,opened,Aditya Kumar Mishra,19-Feb-2026 09:23 AM,finance_578600.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3388719,BALAJI PANIGRAHI,09-Feb-2026 08:52 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3389907,CHINNARI VENKATA KRISHNA RAO,10-Feb-2026 11:32 AM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3388760,GUNTAMUKALA GOWRI SANKAR RAO,10-Feb-2026 10:11 AM,Accepted-AOC,Successful bidder ( L1 in transparent lottery process),27-Apr-2026 08:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3389903,JANI VENKATA RAO BAURI,10-Feb-2026 12:07 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3388059,PRABHAT KUMAR MISHRA,09-Feb-2026 06:36 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3383329,PRASANT KUMAR MISHRA,10-Feb-2026 09:57 AM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3389345,PRIYANKA PANDA,10-Feb-2026 04:18 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3386406,RAMA CHANDRA PANDA,09-Feb-2026 06:34 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3390620,RASMITA SAHUKAR,10-Feb-2026 02:03 PM,Rejected-Finance,LOST IN THE TRANSPARENT LOTTERY PROCESS,16-Mar-2026 09:30 PM,,,,,,,AOC
