Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
31-Jan-2026 09:00 AM,06-Feb-2026 11:00 AM,31-Jan-2026 09:00 AM,05-Feb-2026 05:00 PM,31-Jan-2026 09:00 AM ,04-Feb-2026 05:00 PM ,31-Jan-2026 09:00 AM,05-Feb-2026 05:00 PM,CE RW I||RWCIRCLE-SAMBALPUR||RW Division Kuchinda,Online Tender-15 RWD Kuchinda 2025-26,2026_CERWI_125248_9,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, Affidavit, Tender Paper Cost, EMD etc as per DTCN.",S/R to Road from Kumkapali to Turkuchuan in the District of Sambalpur for the year 2025-26.,S/R to Road from Kumkapali to Turkuchuan in the District of Sambalpur for the year 2025-26.,Please refer Tender documents. ,NA ,"30,89,999",Civil Works - Roads,NA ,Tender,90.0,60.0,Kuchinda,768222.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, KUCHINDA",No ,No,Superintending Engineer,"O/o The Superintending Engineer Rural Works Division, Kuchinda",1,ICICI BANK,"30,900",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,AOC,Superintending Engineer,Internal,"Divisional Accounts Officer, JE Estimator",Debarsi Naik,25-Feb-2026 01:12 PM,finsummary_578440.pdf (323.91 KB),CE RW I||RWCIRCLE-SAMBALPUR||RW Division Kuchinda,2026_CERWI_125248_9,Online Tender-15 RWD Kuchinda 2025-26,S/R to Road from Kumkapali to Turkuchuan in the District of Sambalpur for the year 2025-26.,1.0,3380240.0,GURSIMRAN SALUJA,INR,"2,331,096",Finance,Bid Opened,Debarsi Naik,06-Feb-2026 08:48 PM,finance_578440.pdf,BOQ Comparative Chart,25-Feb-2026,"INR 2,331,096",60.0,Debarsi Naik,29-Apr-2026 01:36 PM,img058.pdf (547.00 KB),AOC,1,3380240,GURSIMRAN SALUJA,04-Feb-2026 03:07 PM,Accepted-AOC,Accepted,29-Apr-2026 01:36 PM,Superintending Engineer,Internal,"Divisional Accounts Officer, JE Estimator",Debarsi Naik,24-Feb-2026 07:39 PM,techsummary_578440.pdf (536.06 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3380750,TAPESWAR NAIK,05-Feb-2026 01:23 PM,Rejected-AOC,Rejected,29-Apr-2026 01:36 PM,,,,,,,AOC
