Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Municipal Bodies||Soro Municipality,SOROM_06_2025-26,2025_ORULB_122362_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Paver Road From Hemendra Ojha house to Ganapati Mallick at Badakhuri in Ward No.- 02,Construction work,Please refer to the tender document. ,NA ,"5,08,475",Civil Works - Others,NA ,Tender,120.0,90.0,"Soro Municipality, Soro",756045.0,NA ,NA ,NA ,"Office of the Soro Municipality, Soro",No ,No,"4,000",0.0,Nil,Nil,No,"Executive Officer, soro Municipality","Executive Officer, soro Municipality",1.0,ICICI BANK,05-Dec-2025 10:00 AM,16-Dec-2025 10:00 AM,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,NA ,NA ,05-Dec-2025 10:00 AM,15-Dec-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid Registration Certificate, PAN Card, PAN Card, Affidavits and as per DTCN","5,085",Yes,fixed,,Nil,Nil,AOC,1,3299710,BISWORANJAN DAS,15-Dec-2025 11:07 AM,Rejected-Finance,L1,04-Apr-2026 11:46 AM,04-Apr-2026,"INR 432,254.81",90.0,Biswo Ranjan Pradhan,04-Apr-2026 11:50 AM,W08.pdf (582.00 KB),"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,02-Apr-2026 03:47 PM,techsummary_568642.pdf (2211.06 KB),"EO, ME, JE, BFO, STO, Chairperson",Internal,"EO, ME, JE, BFO, STO, Chairperson",Biswo Ranjan Pradhan,04-Apr-2026 11:46 AM,finsummary_568642.pdf (582.38 KB),Municipal Bodies||Soro Municipality,2025_ORULB_122362_8,SOROM_06_2025-26,Construction of Paver Road From Hemendra Ojha house to Ganapati Mallick at Badakhuri in Ward No.- 02,1.0,3299366.0,NARENDRA GHADEI,INR,"432,254.81",Finance,4 bidders have participated and all have quoted the same price.,Sanjaya Kumar Sena,19-Dec-2025 12:39 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,AOC,2,3301374,MAYADHAR BEHERA,14-Dec-2025 04:03 PM,Rejected-Finance,L1,04-Apr-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3299366,NARENDRA GHADEI,13-Dec-2025 12:33 PM,Accepted-AOC,Work order,04-Apr-2026 11:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3301097,RAJAT KUMAR DAS,14-Dec-2025 01:59 PM,Rejected-Finance,L1,04-Apr-2026 11:46 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
