Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, EMD, GSTIN, PAN, Affidavit, Machinery and other required documents as per DTCN",1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,Bid Id No. SE- 80/2025-26,2026_EICCL_126223_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,19-Feb-2026 10:00 AM,06-Mar-2026 11:00 AM,19-Feb-2026 10:00 AM,05-Mar-2026 05:00 PM,NA ,NA ,19-Feb-2026 10:00 AM,05-Mar-2026 05:00 PM,"6,000",0.0,Nil,Nil,No,"21,600",Yes,fixed,,Nil,Nil,Repair to Baripada-Chitrada-Amarda (SH-61) Road (such as providing and laying S.D.B.C to extensive damaged portion from ch-43.00 km to 43.800 km) in the District of Mayurbhanj for the year 2025-26,Repair to Baripada-Chitrada-Amarda (SH-61) Road (such as providing and laying S.D.B.C to extensive damaged portion from ch-43.00 km to 43.800 km) in the District of Mayurbhanj for the year 2025-26,Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,90.0,30.0,Baripada,757001.0,NA ,NA ,NA ,O/o the SE Mayurbhanj (R and B) Division Baripada,No ,No,SE Mayurbhanj (R and B) Division Baripada,O/o the SE Mayurbhanj (R and B) Division Baripada,AOC,Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,07-Apr-2026 08:10 PM,finsummary_581854.pdf (376.33 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,2026_EICCL_126223_6,Bid Id No. SE- 80/2025-26,Repair to Baripada-Chitrada-Amarda (SH-61) Road (such as providing and laying S.D.B.C to extensive damaged portion from ch-43.00 km to 43.800 km) in the District of Mayurbhanj for the year 2025-26,1.0,3419417.0,BIJAYLAXMI PATI,INR,"2,158,122",Finance,Bid opened,Ansuman Mohapatra,07-Apr-2026 07:57 PM,finance_581854.pdf,BOQ Comparative Chart,1,3420159,ARPIT ROUT,05-Mar-2026 02:52 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,07-Apr-2026,"INR 2,158,122",30.0,Ansuman Mohapatra,07-Apr-2026 08:12 PM,Agmt_0001.pdf (378.00 KB),Agreement drawn,Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,07-Apr-2026 08:01 PM,techsummary_581854.pdf (217.12 KB),AOC
,,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,3419417,BIJAYLAXMI PATI,05-Mar-2026 04:17 PM,Accepted-AOC,Work order issued,07-Apr-2026 08:12 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,3420316,CHANDAN KUMAR BEHERA,05-Mar-2026 03:48 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,3412606,DAYANIDHI PATRA,02-Mar-2026 05:53 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,3417302,MANAS RANJAN GIRI,02-Mar-2026 10:27 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,3417294,MIJALI GIRI,02-Mar-2026 09:59 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,3419991,PRADEEP KUMAR PARIDA,05-Mar-2026 03:30 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,3420489,PRADIP KUMAR LENKA,05-Mar-2026 04:33 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,3419052,PRIYABRATA NAYAK,05-Mar-2026 12:44 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,3419062,PUNEET KUMAR SAHOO,05-Mar-2026 01:09 AM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,07-Apr-2026 08:10 PM,,,,,,,,,,,,,,AOC
