Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,2026_CERWI_125767_11,NCB 18 OF 2025-26,Periodical Maintenance to Parjangpur to Satikudar from ch0/00 to 2/390for the year 2025- 26.,1.0,3395902.0,BHABANI SHANKAR MAHANTA,INR,"3,809,712",1,3395902,BHABANI SHANKAR MAHANTA,14-Feb-2026 03:59 PM,Accepted-AOC,ACCEPTED,07-Apr-2026 04:53 PM,07-Apr-2026,"INR 3,809,712",30.0,Kapileswar Singh,07-Apr-2026 04:53 PM,PARJANGPUR_SATIKUDAR.pdf (700.00 KB),Finance,COVER1,Sanjukta Marndi,02-Apr-2026 06:35 PM,finance_580386.pdf,BOQ Comparative Chart,SE,Internal,,Sanjukta Marndi,02-Apr-2026 06:39 PM,finsummary_580386.pdf (700.15 KB),SE,Internal,,Sanjukta Marndi,02-Apr-2026 06:36 PM,techsummary_580386.pdf (700.15 KB),AOC,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-KEONJHAR,NCB 18 OF 2025-26,2026_CERWI_125767_11,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,SUPERINTENDING ENGINEER,"R.W DIVISION-I,KEONJHAR",09-Feb-2026 05:00 PM,16-Feb-2026 11:00 AM,09-Feb-2026 05:00 PM,14-Feb-2026 05:00 PM,09-Feb-2026 05:00 PM ,13-Feb-2026 05:00 PM ,09-Feb-2026 05:00 PM,14-Feb-2026 05:00 PM,1.0,ICICI BANK,"38,100",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,Periodical Maintenance to Parjangpur to Satikudar from ch0/00 to 2/390for the year 2025- 26.,Periodical Maintenance to Parjangpur to Satikudar from ch0/00 to 2/390for the year 2025- 26.,Please refer Tender documents. ,NA ,"38,10,000",Civil Works - Roads,NA ,Tender,90.0,30.0,KEONJHAR,758001.0,NA ,NA ,NA ,"R.W DIVISION-I,KEONJHAR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GST AS PER ANNEXURE",AOC
,,,,,,,,,2,3395507,BIJAY KUMAR NAIK,13-Feb-2026 09:51 PM,Rejected-AOC,REJECTED,07-Apr-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,3,3394147,JHUNALATA BISWAL,13-Feb-2026 04:47 PM,Rejected-AOC,REJECTED,07-Apr-2026 04:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
