EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"10,64,200",Yes,fixed,,Nil,Nil,"Construction of Atal Bus Stand (C-Type) at Bisra under Bisra Block, Sundergarh",Building Work,Please refer Tender documents. ,NA ,"10,64,20,422",Civil Works - Buildings,NA ,Tender,90.0,450.0,Sundergarh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,Orissa State Police Housing and Welfare Corporation Ltd,27/OPHWC/2025-26,2026_OSPHW_125938_6,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,12-Feb-2026 06:55 PM,02-Mar-2026 10:30 AM,12-Feb-2026 06:55 PM,27-Feb-2026 05:00 PM,NA ,NA ,12-Feb-2026 06:55 PM,27-Feb-2026 05:00 PM,25-Mar-2026 10:30 AM,AOC,Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_125938_6,27/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Bisra under Bisra Block, Sundergarh",Technical,6 No. of bidders have been participated,MONALISHA PADHY,02-Mar-2026 11:50 AM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,18-Apr-2026 04:21 PM,finsummary_581017.pdf (356.36 KB),1.0,3413825.0,NIRAKAR SAMAL,INR,"93,862,812",18-Apr-2026,"INR 93,862,812",450.0,Bikram Keshari Malla,18-Apr-2026 04:30 PM,BISRA.pdf (376.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 16.04.2026,1,3412763,MASTER CONSTRUCTION COMPANY,27-Feb-2026 02:39 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,24-Mar-2026 06:50 PM,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,24-Mar-2026 06:50 PM,25-Mar-2026 10:30 AM,techsummary_581017.pdf (179.75 KB),Finance,Financial bid opened,LAXMIPRIYA NAYAK,25-Mar-2026 11:06 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3411704,M/s Z.A CONSTRUCTION,26-Feb-2026 04:39 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j).,24-Mar-2026 06:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3413825,NIRAKAR SAMAL,27-Feb-2026 12:38 PM,Accepted-AOC,QUALIFIED BIDDER,18-Apr-2026 04:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3412662,Paban Kumar Agrawal,26-Feb-2026 02:15 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j) and valid Electrical MOU as per DTCN Cl. No. 10 and 110(h) and valid Fire fighting MOU as per DTCN Cl. No. 10(vi) and 110(i).,24-Mar-2026 06:50 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3413820,SUSHREESARADA CONSTRUCTION PRIVATE LIMITED,27-Feb-2026 12:05 PM,Rejected-Finance,DUE TO L2 BIDDER,18-Apr-2026 04:21 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3414418,TRIBHUBAN DAS,27-Feb-2026 04:52 PM,Rejected-Technical,Non submission of Sch G as per DTCN Cl. 12 and 110(j).,24-Mar-2026 06:50 PM,,,,,,,,,,,,,,AOC
