S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,3366034.0,OMM SAI CONSTUCTION,INR,"5,453,223",CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,2026_CERWI_124731_3,Online -EERKL-27 of 2025-26,SR to L072-MDR 28 to Laoharmunda road for the year 2025-26,Technical,5 bidders applied,Dasharathi Sethy,05-Feb-2026 12:12 PM,,EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Basanti Tudu,17-Apr-2026 08:53 AM,finsummary_576939.pdf (304.45 KB),EE/ DAO/ Estimator,Internal,EE/ DAO/ Estimator,Dasharathi Sethy,05-Feb-2026 12:22 PM,05-Feb-2026 03:00 PM,techsummary_576939.pdf (247.79 KB),Finance,4 bidders Qualified in Technical Bid out of 5,Basanti Tudu,17-Apr-2026 08:49 AM,,BOQ Comparative Chart,1.0,3366274.0,AKASH PRASAD,26-Jan-2026 04:29 PM,Rejected-AOC,Rejected,17-Apr-2026 08:58 AM,17-Apr-2026,"INR 5,453,223",60.0,Basanti Tudu,17-Apr-2026 08:58 AM,03.pdf (304.00 KB),Awarded Cost,AOC,1.0,Fee/PreQual/Technical,.pdf,Affidavit Towards Authenticity of Documents,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh II,Online -EERKL-27 of 2025-26,2026_CERWI_124731_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"69,910",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,"Ececutive Engineer, RW Division,Rourkela","Office of the Executive Engineer,RW Division,Rourk",SR to L072-MDR 28 to Laoharmunda road for the year 2025-26,SR to L072-MDR 28 to Laoharmunda road for the year 2025-26,Please refer Tender documents. ,NA ,"69,91,311",Civil Works - Roads,NA ,Tender,90.0,60.0,Rourkela,769004.0,NA ,NA ,NA ,"Office of the Executive Engineer,RW Division,Rourk",No ,No,20-Jan-2026 03:00 PM,27-Jan-2026 09:00 AM,20-Jan-2026 03:00 PM,26-Jan-2026 06:00 PM,20-Jan-2026 03:00 PM ,25-Jan-2026 05:00 PM ,20-Jan-2026 03:00 PM,26-Jan-2026 06:00 PM,05-Feb-2026 03:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3365044.0,AMIT KUMAR KESHARI,25-Jan-2026 08:21 AM,Rejected-AOC,Rejected,17-Apr-2026 08:58 AM,,,,,,,,AOC,,,.pdf,"PAN Card, GSTN, Regestration Certificate another as per DTCN, Contact No",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3363837.0,BISHES GOND,22-Jan-2026 04:10 PM,Rejected-AOC,Rejected,17-Apr-2026 08:58 AM,,,,,,,,AOC,,,.pdf,Affidavit Regarding norelation certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3366034.0,OMM SAI CONSTUCTION,26-Jan-2026 01:16 PM,Accepted-AOC,Awarded,17-Apr-2026 08:58 AM,,,,,,,,AOC,,,.pdf,Affidavit Regarding correctness of information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3366162.0,SUSHANTA KUMAR SUNA,26-Jan-2026 03:51 PM,Rejected-Technical,Due to 50 Percent Mark Secured in Machinary,05-Feb-2026 12:22 PM,,,,,,,,AOC,,,.pdf,"Year wise Financial Turnover, certified by a Charted Accountant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Machineries as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
