S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage
1,3444754,SHREE LINGRAJ FEEDS LIMITED,31-Mar-2026 04:52 PM,Rejected-Finance,L3,17-Apr-2026 02:08 PM,1.0,3444431.0,TARATARINI CASHEW INDUSTRIES,INR,"8,604,000",Odisha State Co. Milk Producers Federation Ltd.,2026_OMFED_127315_10,07 /MM/CFP/56/ 2025-2026/18,Supply of MAIZE at Jagannathpur,17-Apr-2026,"INR 8,604,000",60.0,Sudhir Ranjan Mallik,17-Apr-2026 02:48 PM,mAIZEJ.PDF (175.00 KB),Finance,FOR TECHNICAL EVALUATION,Jitendra Barada,02-Apr-2026 12:47 PM,,BOQ Comparative Chart,DY. Manager MM,Internal,,Sudhir Ranjan Mallik,17-Apr-2026 02:08 PM,finsummary_585328.pdf (96.61 KB),DY. Manager MM,Internal,,Sudhir Ranjan Mallik,15-Apr-2026 06:04 PM,techsummary_585328.pdf (82.27 KB),AOC,Supply of MAIZE at Jagannathpur,Supply of MAIZE at Jagannathpur,Please refer Tender Document ,NA ,"15,00,00,000",Miscellaneous Goods,NA ,Tender,60.0,60.0,Jagannathpur,752101.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,590.0,0.0,Nil,Nil,No,"2,00,000",Yes,fixed,,Nil,Nil,Managing Director,"D2, Sahid Nagar, BBSR",Odisha State Co. Milk Producers Federation Ltd.,07 /MM/CFP/56/ 2025-2026/18,2026_OMFED_127315_10,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",17-Mar-2026 10:00 AM,02-Apr-2026 11:30 AM,17-Mar-2026 10:00 AM,31-Mar-2026 05:00 PM,NA ,NA ,17-Mar-2026 10:00 AM,31-Mar-2026 05:00 PM,1.0,ICICI BANK,AOC
2,3444619,SHRUTEE ENTERPRISES,31-Mar-2026 04:27 PM,Rejected-Finance,Technical document not as per Eligibility Criteria,17-Apr-2026 02:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
3,3444431,TARATARINI CASHEW INDUSTRIES,31-Mar-2026 10:40 AM,Accepted-AOC,L1,17-Apr-2026 02:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,AOC
