Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Two bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Bharat Kumar Sethi,29-Jan-2026 03:53 PM,finance_575534.pdf,BOQ Comparative Chart,1.0,3357831.0,SRI AJAYA KUMAR BEHERA,INR,"1,632,740",Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_123958_1,MC(CMC)CTC_Div-IIINo.30/25-26,Construction of road From Lalita Nilay Bhawan Brahma Kumari and Bina Bhawan Binayak Nagar in Ward No.43.,Deputy Executive Engineer,Internal,Executive Engineer,Sanjukta Sa,08-Apr-2026 12:04 PM,finsummary_575534.pdf (75.77 KB),Deputy Executive Engineer,Internal,Executive Engineer,Sanjukta Sa,08-Apr-2026 11:44 AM,techsummary_575534.pdf (75.77 KB),08-Apr-2026,"INR 1,632,740",90.0,Sanjukta Sa,08-Apr-2026 12:27 PM,5169.pdf (532.00 KB),wo,1,3357826,PRASANTA KUMAR BEHERA,17-Jan-2026 06:55 PM,Rejected-AOC,Rejected,08-Apr-2026 12:27 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",13-Jan-2026 01:00 PM,27-Jan-2026 09:00 AM,13-Jan-2026 01:00 PM,20-Jan-2026 05:00 PM,NA ,NA ,13-Jan-2026 01:00 PM,20-Jan-2026 05:00 PM,1,ICICI BANK,"16,400",Yes,fixed,,Nil,Nil,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.30/25-26,2025_ORULB_123958_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012","7,080",0.0,Nil,Nil,No,Construction of road From Lalita Nilay Bhawan Brahma Kumari and Bina Bhawan Binayak Nagar in Ward No.43.,Construction of road From Lalita Nilay Bhawan Brahma Kumari and Bina Bhawan Binayak Nagar in Ward No.43.,Please refer Tender documents. ,NA ,"16,32,701",Civil Works - Others,NA ,Tender,105.0,90.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3357831,SRI AJAYA KUMAR BEHERA,17-Jan-2026 06:51 PM,Accepted-AOC,Accepted,08-Apr-2026 12:27 PM,AOC,,,.xls,Bill of Quantity,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
