Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
17-Apr-2026,"INR 2,396,923",90.0,JOGINDRA RATHA,22-Apr-2026 05:37 PM,Baghajharan_II.pdf (351.00 KB),Jogindra Ratha,Internal,,JOGINDRA RATHA,17-Apr-2026 12:08 PM,finsummary_578123.pdf (362.14 KB),Finance,Accepted,JOGINDRA RATHA,07-Apr-2026 01:09 PM,finance_578123.pdf,BOQ Comparative Chart,1,3388526,KARTIK CHANDRA BISWAL,10-Feb-2026 11:30 AM,Rejected-Finance,Due to above of L2,17-Apr-2026 12:08 PM,Technical,Accepted,JOGINDRA RATHA,17-Feb-2026 04:52 PM,technical_578123.pdf,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,2026_OLIC_125168_3,BID ID NO. 654 (OLIC/2025-26) DATED 21.01.2026,Installation and Energisation of Baghajharan II TW LIP under Morada Block in Mayurbhanj District,1.0,3388957.0,SANJAY KUMAR PATRA,INR,"2,396,923",Jogindra Ratha,Internal,,JOGINDRA RATHA,17-Feb-2026 05:13 PM,18-Feb-2026 11:00 AM,techsummary_578123.pdf (362.14 KB),AOC,"7,080",0.0,Nil,Nil,No,"EE, M.L.I Division, Baripada","Office Of the Executive Engineer, Near Chhou Padia, In Front of the Stadium, Bhanjpur, Baripada, Mayurbhanj, Odisha, Pin-757002",31-Jan-2026 11:00 AM,11-Feb-2026 11:00 AM,31-Jan-2026 11:00 AM,10-Feb-2026 05:00 PM,31-Jan-2026 11:00 AM ,07-Feb-2026 05:00 PM ,31-Jan-2026 11:00 AM,10-Feb-2026 05:00 PM,18-Feb-2026 11:00 AM,Installation and Energisation of Baghajharan II TW LIP under Morada Block in Mayurbhanj District,Installation and Energisation of Baghajharan II TW LIP under Morada Block in Mayurbhanj District,Please refer Tender documents. ,NA ,"21,40,454",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,Baripada,757002.0,NA ,NA ,NA ,"EE, M.L.I Division, Baripada",No ,No,"21,405",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,TP Cost EMD Civil HT Licence Experience Joint Venture PAN GST GST 3B Affidavit RIG Doc as per DTCN,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,BID ID NO. 654 (OLIC/2025-26) DATED 21.01.2026,2026_OLIC_125168_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,2,3390614,M/S.BAISAKHI CONSTRUCTION PVT.LTD,10-Feb-2026 02:24 PM,Rejected-AOC,L2,22-Apr-2026 05:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,3388957,SANJAY KUMAR PATRA,10-Feb-2026 03:12 PM,Accepted-AOC,L1,22-Apr-2026 05:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
