S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,Municipal Bodies||Balugaon NAC,Balugaon.02/2025-26,2026_ORULB_124641_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"EXECUTIVE OFFICER, BALUGAON NAC","BALUGAON NAC, BALUGAON, KHORDHA",Construction of Crematorium at Rampur in Ward No.10,Construction of Crematorium at Rampur in Ward No.10,Please refer Tender documents. ,NA ,"10,96,159",Civil Works - Others,NA ,Tender,120.0,90.0,OFFICE OF BALUGAON NAC,752030.0,NA ,NA ,NA ,BALUGAON NAC OFFICE,No ,No,"10,962",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,AS PER DTCN,17-Jan-2026 10:00 AM,02-Feb-2026 12:30 PM,17-Jan-2026 10:00 AM,31-Jan-2026 05:00 PM,NA ,NA ,17-Jan-2026 10:00 AM,31-Jan-2026 05:00 PM,17-Feb-2026 12:45 PM,"7,080",0.0,Nil,Nil,No,AOC,1,3375179,PRADIP KUMAR PALAI,31-Jan-2026 12:26 PM,Rejected-AOC,QUOTED AS L2,29-Apr-2026 11:49 AM,29-Apr-2026,"INR 920,882.89",90.0,Prananath Seth,29-Apr-2026 11:49 AM,3CREMARAMPUR.pdf (694.00 KB),Finance,OK,Bimal Kumar Mishra,17-Feb-2026 01:51 PM,finance_576050.pdf,BOQ Comparative Chart,SUKANTI PAIKARAY,Internal,,Prananath Seth,17-Feb-2026 12:43 PM,17-Feb-2026 12:45 PM,techsummary_576050.pdf (367.68 KB),SUKANTI PAIKARAY,Mixed,,Prananath Seth,29-Apr-2026 11:44 AM,finsummary_576050.pdf (367.68 KB),Technical,OK,Prananath Seth,17-Feb-2026 12:00 PM,technical_576050.pdf,Municipal Bodies||Balugaon NAC,2026_ORULB_124641_3,Balugaon.02/2025-26,Construction of Crematorium at Rampur in Ward No.10,1.0,3368970.0,SUJIT KUMAR BADAJENA,INR,"920,882.89",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,AOC,2,3375186,SOVAN MOHANTY,31-Jan-2026 12:37 PM,Rejected-AOC,QUOTED AS L3,29-Apr-2026 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3368970,SUJIT KUMAR BADAJENA,29-Jan-2026 12:00 PM,Accepted-AOC,QUOTED AS L1,29-Apr-2026 11:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
