S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,3169118.0,Indrani Mukharjee,INR,"317,045",Finance,Opened,SUSHANTA PATEL,08-Apr-2026 12:38 PM,finance_556393.pdf,BOQ Comparative Chart,Administrator,Internal,,SUSHANTA PATEL,08-Apr-2026 12:44 PM,finsummary_556393.pdf (1081.93 KB),Municipal Bodies||Sundargarh Municipality,2025_ORULB_119587_5,SNGM/04/2025-26,Improvement of road from PWD main road to Hari Mistry houser via Radhe Prasad house in ward no. 07,Administrator,Internal,,SUSHANTA PATEL,08-Apr-2026 12:41 PM,techsummary_556393.pdf (1081.93 KB),09-Apr-2026,"INR 317,045",60.0,Vikas Mundari,09-Apr-2026 11:51 AM,FF06.pdf (700.00 KB),AoC,1,3169118,Indrani Mukharjee,31-Oct-2025 03:31 PM,Accepted-AOC,OK,09-Apr-2026 11:51 AM,AOC,17-Oct-2025 11:00 AM,01-Nov-2025 11:00 AM,17-Oct-2025 11:00 AM,31-Oct-2025 05:00 PM,NA ,NA ,17-Oct-2025 11:00 AM,31-Oct-2025 05:00 PM,"Executive Officer, Sundargarh Municipality","Executive Officer, Sundargarh Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,Document As Per DTCN,"3,108",Yes,fixed,,Nil,Nil,1,ICICI BANK,Municipal Bodies||Sundargarh Municipality,SNGM/04/2025-26,2025_ORULB_119587_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,Improvement of road from PWD main road to Hari Mistry houser via Radhe Prasad house in ward no. 07,Improvement of road from PWD main road to Hari Mistry houser via Radhe Prasad house in ward no. 07,Please refer Tender documents. ,NA ,"3,10,829",Civil Works - Others,NA ,Rate Contract,120.0,NA ,Sundargarh Municipality,770001.0,NA ,NA ,NA ,Sundargarh Municipality,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3169036,VYASDEV GARDIA,31-Oct-2025 02:45 PM,Rejected-AOC,OK,09-Apr-2026 11:51 AM,AOC,,,,,,,,,,,,,.xls,BoQ,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
