S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3444740.0,PURNA CHANDRA PANDA,INR,"359,400",Finance,Summary Uploaded,JYOTISWARUP SAHU,04-Apr-2026 04:02 PM,finance_586556.pdf,BOQ Comparative Chart,SE SCD,Internal,,JYOTISWARUP SAHU,13-Apr-2026 11:50 AM,finsummary_586556.pdf (3011.16 KB),"CCE,Anandapur Barrage Project||CCE,Anandapur||Soro Canal Division, Soro",2026_CCEAB_127670_1,SESCD- 13/02 of 2025-26,"Hiring of one no. of Vehicle for the period from 01.04.2026 to 31.03.2027 to be used in the office of the Assistant Executive Engineer ,Soro Canal Sub- Division No-I,Soro",SE SCD,Internal,,JYOTISWARUP SAHU,13-Apr-2026 11:41 AM,techsummary_586556.pdf (3011.16 KB),13-Apr-2026,"INR 359,400",360.0,JYOTISWARUP SAHU,13-Apr-2026 11:53 AM,LOAS1.pdf (785.00 KB),1,3445128,"M/S NAGA BABA TRAVELS, PROP- ARUNENDU PATI",01-Apr-2026 06:33 PM,Rejected-AOC,2ND LOWEST,13-Apr-2026 11:54 AM,AOC,"SE, SCD, SORO","SE, SCD, SORO","CCE,Anandapur Barrage Project||CCE,Anandapur||Soro Canal Division, Soro",SESCD- 13/02 of 2025-26,2026_CCEAB_127670_1,Yes,National Competitive Bid,Lump-sum,Services,1.0,No,No,Online,No,No,No,30-Mar-2026 11:00 AM,04-Apr-2026 02:00 PM,30-Mar-2026 11:00 AM,04-Apr-2026 01:00 PM,30-Mar-2026 11:00 AM ,02-Apr-2026 05:00 PM ,30-Mar-2026 11:00 AM,04-Apr-2026 01:00 PM,"Hiring of one no. of Vehicle for the period from 01.04.2026 to 31.03.2027 to be used in the office of the Assistant Executive Engineer ,Soro Canal Sub- Division No-I,Soro","Hiring of one no. of Vehicle for the period from 01.04.2026 to 31.03.2027 to be used in the office of the Assistant Executive Engineer ,Soro Canal Sub- Division No-I,Soro",Please refer Tender documents. ,NA ,"4,47,000",Miscellaneous Services,NA ,Tender,30.0,360.0,"SE, SCD, SORO",756045.0,NA ,NA ,NA ,"SE, SCD, SORO",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,BID DOCUMENT,1.0,ICICI BANK,0.0,0.0,Nil,Nil,No,"5,000",No,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3446584,OMM GAYATRI TRAVELS,04-Apr-2026 11:10 AM,Rejected-AOC,3RD LOWEST,13-Apr-2026 11:54 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3444740,PURNA CHANDRA PANDA,04-Apr-2026 10:57 AM,Accepted-AOC,1ST LOWEST,13-Apr-2026 11:54 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
