Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"Const. of Development of Saheed Smaranika Smruti Pitha Lunia, Bhadrak",Building Work,Please refer Tender documents. ,NA ,"7,43,17,966",Civil Works - Buildings,NA ,Tender,90.0,365.0,Bhadrak,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"7,43,200",Yes,fixed,,Nil,Nil,1.0,SITE PHOTOGRAPH WITH GPS CO-ORDINATES,Technical Bid,,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,26/OPHWC/2025-26,2026_OSPHW_125315_9,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,31-Jan-2026 06:55 PM,17-Feb-2026 10:30 AM,31-Jan-2026 06:55 PM,16-Feb-2026 05:00 PM,NA ,NA ,31-Jan-2026 06:55 PM,16-Feb-2026 05:00 PM,13-Mar-2026 10:30 AM,AOC,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,27-Apr-2026 05:05 PM,finsummary_578634.pdf (821.96 KB),Technical,3 Nos. of bidders have been participated,MONALISHA PADHY,17-Feb-2026 11:55 AM,,Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_125315_9,26/OPHWC/2025-26,"Const. of Development of Saheed Smaranika Smruti Pitha Lunia, Bhadrak",1.0,3377591.0,Satya Brata Pattnaik,INR,"74,243,648",1,3396695,NIRAKAR SAMAL,15-Feb-2026 02:06 PM,Rejected-Technical,Non submission of adequate similar nature of work as per DTCN Cl. 11 and 110(k).,12-Mar-2026 07:27 PM,27-Apr-2026,"INR 74,243,648",365.0,Bikram Keshari Malla,27-Apr-2026 05:12 PM,LUNIA.pdf (378.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 22-04-2026,Finance,Financial bid opened,LAXMIPRIYA NAYAK,13-Mar-2026 11:01 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,12-Mar-2026 07:27 PM,13-Mar-2026 10:30 AM,techsummary_578634.pdf (207.05 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3394522,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,16-Feb-2026 12:39 PM,Rejected-Technical,Non submission of valid MOU for E.I. work as per DTCN Cl. 10 and 110(h) and valid MOU for fire fighting work as per DTCN Cl. 10 (vi) and 110(i) and adequate valid documents to secure qualifying marks in Sch C as per DTCN Cl. No. 13 and 110(f).,12-Mar-2026 07:27 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3377591,Satya Brata Pattnaik,11-Feb-2026 09:31 PM,Accepted-AOC,QUALIFIED BIDDER,27-Apr-2026 05:13 PM,,,,,,,,,,,,,,,,,,,,,AOC
