EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"9,210",Yes,fixed,,Nil,Nil,"4,720",0.0,Nil,Nil,No,"CONSTRUCTION OF CC ROAD WITH DRAIN AT TARA MISHRA HOUSE TO MALA SAHI IN WARD NO.11, PART-01,NAC,ASKA","CONSTRUCTION OF CC ROAD WITH DRAIN AT TARA MISHRA HOUSE TO MALA SAHI IN WARD NO.11, PART-01,NAC,ASKA",Please refer Tender documents. ,NA ,"9,21,001",Civil Works - Others,NA ,Tender,120.0,NA ,"NAC,ASKA",761110.0,NA ,NA ,NA ,"EXECUTIVE OFFICER NAC,ASKA",No ,No,Municipal Bodies||Aska NAC,ASKANAC/WORKSMISC-09/2025-26,2026_ORULB_125752_16,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,ICICI BANK,1,Fee/PreQual/Technical,.pdf,DTCN,"Executive Officer, NAC, Aska","Executive Officer, NAC, Aska",11-Feb-2026 11:00 AM,24-Feb-2026 11:00 AM,11-Feb-2026 11:00 AM,23-Feb-2026 05:00 PM,NA ,NA ,11-Feb-2026 11:00 AM,23-Feb-2026 05:00 PM,26-Feb-2026 12:10 PM,AOC,Finance,Admitted,Rajesh Kumar Mahapatra,26-Feb-2026 03:17 PM,,BOQ Comparative Chart,Chairperson,Internal,Executive Officer Junior Engineer Municipal Engineer Accountant,Rasmi Rani Nahak,26-Feb-2026 11:58 AM,26-Feb-2026 12:10 PM,techsummary_580517.pdf (464.04 KB),Technical,Admitted,Rajesh Kumar Mahapatra,24-Feb-2026 03:46 PM,,Chairperson,Internal,Executive Officer Junior Engineer Accountant Municipal Engineer,Rasmi Rani Nahak,23-Apr-2026 11:08 AM,finsummary_580517.pdf (464.04 KB),23-Apr-2026,"INR 856,623",120.0,Rasmi Rani Nahak,23-Apr-2026 11:12 AM,workorder16.pdf (666.00 KB),1,3408401,Bhagaban Behera,23-Feb-2026 04:19 PM,Accepted-AOC,accepted,23-Apr-2026 11:12 AM,Municipal Bodies||Aska NAC,2026_ORULB_125752_16,ASKANAC/WORKSMISC-09/2025-26,"CONSTRUCTION OF CC ROAD WITH DRAIN AT TARA MISHRA HOUSE TO MALA SAHI IN WARD NO.11, PART-01,NAC,ASKA",1.0,3408401.0,Bhagaban Behera,INR,"856,623",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3408649,Rojalini Bisoyi,23-Feb-2026 04:45 PM,Rejected-Finance,Rejected,23-Apr-2026 11:08 AM,,,,,,,,,,AOC
