Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
EXECUTIVE ENGINEER,Internal,"DAO, Estimator",Govinda Bihari Marndi,13-Apr-2026 10:18 AM,techsummary_576296.pdf (393.79 KB),1,3367423,GOTTIPILLI NABIN,27-Jan-2026 11:40 AM,Rejected-AOC,Work awarded to Jagannath Behera,13-Apr-2026 10:24 AM,13-Apr-2026,"INR 366,000",30.0,Govinda Bihari Marndi,13-Apr-2026 10:24 AM,Serangob1.pdf (541.00 KB),Finance,Admitted,Govinda Bihari Marndi,13-Apr-2026 10:15 AM,finance_576296.pdf,BOQ Comparative Chart,1.0,3365755.0,JAGANNATH BEHERA,INR,"366,000",CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GAJAPATI,2026_CERWI_124723_2,Online Tender 12/GJP/2025-26,"Repair and Renovation of 30 men Barrack at Serango Police Station, 30men Barrack at Gurandi Police Station and 30men Barrack at Rayagada Police Station in the district of Gajapati for the year 2025-26.",EXECUTIVE ENGINEER,Internal,"DAO, Estimator",Govinda Bihari Marndi,13-Apr-2026 10:20 AM,finsummary_576296.pdf (393.79 KB),AOC,"Repair and Renovation of 30 men Barrack at Serango Police Station, 30men Barrack at Gurandi Police Station and 30men Barrack at Rayagada Police Station in the district of Gajapati for the year 2025-26.","Repair and Renovation of 30 men Barrack at Serango Police Station, 30men Barrack at Gurandi Police Station and 30men Barrack at Rayagada Police Station in the district of Gajapati for the year 2025-26.",Please refer Tender documents. ,NA ,"5,04,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,"EXECUTIVE ENGINEER, RURAL WORKS DIVISION GAJAPATI",761200.0,NA ,NA ,NA ,"RURAL WORKS DIVISION GAJAPATI, PARALAKHEMUNDI",No ,No,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GAJAPATI,Online Tender 12/GJP/2025-26,2026_CERWI_124723_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,17-Jan-2026 04:00 PM,28-Jan-2026 11:00 AM,17-Jan-2026 04:00 PM,27-Jan-2026 05:00 PM,NA ,NA ,17-Jan-2026 04:00 PM,27-Jan-2026 05:00 PM,EXECUTIVE ENGINEER RURAL WORKS DIVISION GAJAPATI,"Executive Engineer R.W.Division, Gajapati, Paralakhemundi",1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"5,040",Yes,fixed,,Nil,Nil,"4,000",0.0,Nil,Nil,No,1,ICICI BANK,AOC
,,,,,,2,3365755,JAGANNATH BEHERA,26-Jan-2026 11:48 AM,Accepted-AOC,Work awarded to Jagannath Behera,13-Apr-2026 10:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
