Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,RHEP/ TCN No.-54/2025-26,2026_OHPCL_124575_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"12,660",Yes,fixed,,Nil,Nil,"Renovation of Rengali Project Hospital Building, Rengali Dam Site (Part).","Renovation of Rengali Project Hospital Building, Rengali Dam Site (Part).",PLEASE REFER TENDER DOCUMENT ,NA ,,Civil Works - Buildings,NA ,Tender,120.0,60.0,"RHEP, Rengali",759105.0,NA ,NA ,NA ,"Office chamber of C P Head, RHEP, Rengali",No ,No,C P Head,"RHEP, Rengali","6,000","1,080",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER PAPER COST, EMD, PAN, GSTIN, CONTRACTOR REGISTRATION CERTIFICATE",1.0,ICICI BANK,16-Jan-2026 10:00 AM,28-Jan-2026 11:00 AM,16-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,16-Jan-2026 10:00 AM ,22-Jan-2026 01:00 PM ,16-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,10-Feb-2026 11:30 AM,AOC,C P HEAD,Internal,"D K NAYAK, MD. F. ALI. AHEMAD, B R JAIN",Subrat Kumar Sarangi,12-Feb-2026 10:55 AM,finsummary_575832.pdf (86.89 KB),Technical,"On due date of opening of e-procurement TCN No.-54/2025-26 i.e. on dtd.28.01.2026 at 11.00 AM, 08 nos. of offers were received, opened and downloaded from e-procurement website.",SHASHIKANTA DALAI,28-Jan-2026 08:55 PM,technical_575832.pdf,Odisha Hydro Power Corporation Ltd||Rengali H.E. Project Rengali,2026_OHPCL_124575_1,RHEP/ TCN No.-54/2025-26,"Renovation of Rengali Project Hospital Building, Rengali Dam Site (Part).",1.0,3364532.0,SUMATI MOHANTY,INR,"1,075,917",1,3364547,ABHIMANYU MOHANTY,24-Jan-2026 12:07 PM,Rejected-AOC,Through transparent lottery system,20-Apr-2026 06:06 PM,20-Feb-2026,"INR 1,075,917",60.0,ARCHANA BEHERA,20-Apr-2026 06:05 PM,WOTCC.pdf (284.00 KB),Work order was placed on M/s Sumati Mohanty Rengali vide this office order no.289 dt.20.02.2026.,Finance,"On due date of opening of price bid of e-TCN No.-54/2025-26 i.e. on dtd.10.02.2026 at 11.30 AM, 08 nos. of price bids were opened and a comparative statement of price bid was downloaded from e-procurement website.",SUMIT KUMAR NAG,10-Feb-2026 07:09 PM,finance_575832.pdf,BOQ Comparative Chart,C P Head,Internal,"B C DANDPAT, MD F ALI AHEMAD, B R JAIN",Subrat Kumar Sarangi,09-Feb-2026 07:09 PM,10-Feb-2026 11:30 AM,techsummary_575832.pdf (84.79 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENTS AS PER TENDER SPECIFICATION,2.0,ICICI NEFT/RTGS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,3365071,BIBHUTI BHUSAN SWAIN,24-Jan-2026 09:47 PM,Rejected-AOC,Through transparent lottery system,20-Apr-2026 06:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,3365075,KAMAKHYA PRASAD SWAIN,24-Jan-2026 09:58 PM,Rejected-AOC,Through transparent lottery system,20-Apr-2026 06:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,3368428,PARAMANANDA MOHANTY,27-Jan-2026 03:08 PM,Rejected-AOC,Through transparent lottery system,20-Apr-2026 06:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,3367612,SANTOSH KUMAR SATAPATHY,27-Jan-2026 12:04 PM,Rejected-AOC,Through transparent lottery system,20-Apr-2026 06:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,3367810,SNEHALATA PRADHAN,27-Jan-2026 12:53 PM,Rejected-AOC,Through transparent lottery system,20-Apr-2026 06:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,3366869,SUKANTA CHARAN BEHERA,26-Jan-2026 09:40 PM,Rejected-AOC,Through transparent lottery system,20-Apr-2026 06:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,3364532,SUMATI MOHANTY,24-Jan-2026 11:34 AM,Accepted-AOC,Through transparent lottery system,20-Apr-2026 06:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
