Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
chairperson,Internal,,Aakriti Goenka,24-Apr-2026 01:01 PM,techsummary_573096.pdf (2033.37 KB),1,3347114,PARSURAM BIDHAR PROP-RAMESWARDEV SUPPLIER,07-Jan-2026 04:56 PM,Accepted-AOC,work order issued,29-Apr-2026 11:01 AM,29-Apr-2026,"INR 644,208",30.0,Aakriti Goenka,29-Apr-2026 11:01 AM,616new.pdf (2033.00 KB),Finance,cs6,Aakriti Goenka,08-Jan-2026 04:27 PM,finance_573096.pdf,BOQ Comparative Chart,1.0,3347114.0,PARSURAM BIDHAR PROP-RAMESWARDEV SUPPLIER,INR,"644,208",Municipal Bodies||Jatni Municipal Council,2025_ORULB_123394_6,EO/JMC/087/2025-26,Construction of Community Hall near Budha Ganesh Temple in Ward no-12,chairperson,Internal,,Aakriti Goenka,29-Apr-2026 10:58 AM,finsummary_573096.pdf (2033.38 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,licence pan gst affidavit and others as per dtcn,Municipal Bodies||Jatni Municipal Council,EO/JMC/087/2025-26,2025_ORULB_123394_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,"EXECUTIVE OFFICER,JATNI MUNICIPALITY","EXECUTIVE OFFICER,JATNI MUNICIPALITY",24-Dec-2025 10:00 AM,08-Jan-2026 11:00 AM,24-Dec-2025 10:00 AM,07-Jan-2026 05:30 PM,NA ,NA ,24-Dec-2025 10:00 AM,07-Jan-2026 05:30 PM,"6,780",Yes,percentage,1.0%,Nil,Nil,Construction of Community Hall near Budha Ganesh Temple in Ward no-12,Construction of Community Hall near Budha Ganesh Temple in Ward no-12,Please refer Tender documents. ,NA ,"6,78,001",Civil Works - Others,NA ,Tender,30.0,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",752050.0,NA ,NA ,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",No ,No,1.0,ICICI BANK,AOC
,,,,,,2,3345819,PRAMOD KUMAR RANSINGH,05-Jan-2026 05:25 PM,Rejected-Finance,excess,29-Apr-2026 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,3,3347994,SRIKANTA PATRA,07-Jan-2026 04:50 PM,Rejected-Finance,excess,29-Apr-2026 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
