Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
02-Apr-2026,"INR 126,755",30.0,PRADIP KUMAR SAHA,02-Apr-2026 05:05 PM,ccdrainwno18.pdf (375.00 KB),Municipal Bodies||Talcher Municipal Council,2026_ORULB_125680_10,TCRM-12/2025-26,Renovation of CC drain near Community Centre in W.No.18,1.0,3400184.0,SANTOSH KUMAR MISHRA,INR,"126,755",1,3400159,M/S MANGALA ENGINEERING CONSTRUCTION AND CO,17-Feb-2026 11:27 AM,Rejected-AOC,Unsuccessful,02-Apr-2026 05:06 PM,Finance,All are accepted,PRADIP KUMAR SAHA,10-Mar-2026 06:19 PM,,BOQ Comparative Chart,Pabitra Bhutia,Internal,,PRADIP KUMAR SAHA,02-Apr-2026 04:57 PM,finsummary_580009.pdf (235.47 KB),Pabitra Bhutia,Internal,,PRADIP KUMAR SAHA,02-Apr-2026 04:54 PM,techsummary_580009.pdf (235.47 KB),AOC,600.0,0.0,Nil,Nil,No,1,ICICI BANK,07-Feb-2026 04:00 PM,18-Feb-2026 11:00 AM,07-Feb-2026 04:00 PM,17-Feb-2026 05:00 PM,NA ,NA ,07-Feb-2026 04:00 PM,17-Feb-2026 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of T.P., EMD, Contractor License, GSTIN, PAN, Affidavit and other documents as per DTCN","1,255",Yes,fixed,,Nil,Nil,Renovation of CC drain near Community Centre in W.No.18,Renovation of CC drain near Community Centre in W.No.18,Please refer Tender documents. ,NA ,"1,25,500",Civil Works - Others,NA ,Tender,120.0,30.0,Talcher Municipality Office,759107.0,NA ,NA ,NA ,Talcher Municipality Office,No ,No,Municipal Bodies||Talcher Municipal Council,TCRM-12/2025-26,2026_ORULB_125680_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, Talcher Municipality","Talcher Municipality Office, Talcher Town, Dist.Angul",AOC
,,,,,,,,,,,,,,,2,3400184,SANTOSH KUMAR MISHRA,17-Feb-2026 11:40 AM,Accepted-AOC,Successful,02-Apr-2026 05:06 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
