Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,Financial bid opened,LAXMIPRIYA NAYAK,25-Mar-2026 11:12 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,Srikanta Samal,24-Mar-2026 07:02 PM,25-Mar-2026 10:30 AM,techsummary_581022.pdf (316.47 KB),18-Apr-2026,"INR 83,663,469",450.0,Bikram Keshari Malla,18-Apr-2026 04:46 PM,GOUDABARIKANTA.pdf (380.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 16.04.2026,1,3409341,Biswa Bihari Pattanaik,27-Feb-2026 03:07 PM,Accepted-AOC,QUALIFIED BIDDER,18-Apr-2026 04:46 PM,1.0,3409341.0,Biswa Bihari Pattanaik,INR,"83,663,469",AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,18-Apr-2026 04:43 PM,finsummary_581022.pdf (382.08 KB),Orissa State Police Housing and Welfare Corporation Ltd,2026_OSPHW_125938_9,27/OPHWC/2025-26,"Construction of Atal Bus Stand (C-Type) at Goudabarikanta under Dasmanthpur Block, Koraput.",Technical,3 No. of bidders have been paticipated,MONALISHA PADHY,02-Mar-2026 12:12 PM,,AOC,"Construction of Atal Bus Stand (C-Type) at Goudabarikanta under Dasmanthpur Block, Koraput.",Building Work,Please refer Tender documents. ,NA ,"10,32,75,483",Civil Works - Buildings,NA ,Tender,90.0,450.0,Koraput,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,12-Feb-2026 06:55 PM,02-Mar-2026 10:30 AM,12-Feb-2026 06:55 PM,27-Feb-2026 05:00 PM,NA ,NA ,12-Feb-2026 06:55 PM,27-Feb-2026 05:00 PM,25-Mar-2026 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,Orissa State Police Housing and Welfare Corporation Ltd,27/OPHWC/2025-26,2026_OSPHW_125938_9,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,32,800",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,2,3411916,PRAKASH KUMAR NAHAK,25-Feb-2026 08:35 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,24-Mar-2026 07:02 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,3413746,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,27-Feb-2026 03:43 PM,Rejected-Finance,DUE TO L2 BIDDER,18-Apr-2026 04:43 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,AOC
