Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Executive Officer,"Executive Officer,Gunupur Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,NIT DTCN,Municipal Bodies||Gunupur Municipal Council,GUN-MUN-78/2025-26,2026_ORULB_125192_30,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Repair and Restoration of pothole and laying of drain cover slab in ward No.10 and 11 (Phase-I),Repair and Restoration of pothole and laying of drain cover slab in ward No.10 and 11 (Phase-I),Please refer Tender documents. ,NA ,"16,93,433",Civil Works - Others,NA ,Tender,90.0,60.0,Gunupur Municipality area,765022.0,NA ,NA ,NA ,"Municipality office,Gunupur",No ,No,"6,000",0.0,Nil,Nil,No,"16,934",Yes,percentage,1.0%,Nil,Nil,01-Feb-2026 11:00 AM,11-Feb-2026 11:00 AM,01-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,NA ,NA ,01-Feb-2026 11:00 AM,10-Feb-2026 05:00 PM,AOC,"Executive Officer,Gunupur Municipality",Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Santosha Kumar Naik,18-Mar-2026 06:48 PM,finsummary_578670.pdf (6781.35 KB),Chairperson Gunupur Municipality,Internal,"Municipal Engineer Gunupur Municipality, Asst. Colloctor, O/o Sub-Collector, Gunupur , Executive Officer,Gunupur Municipality, Chairperson Gunupur Municipality",Aditya Kumar Mishra,22-Feb-2026 06:05 PM,techsummary_578670.pdf (5393.20 KB),28-Apr-2026,"INR 1,998,251",60.0,Dandapati Yudhistir,28-Apr-2026 10:10 AM,30.pdf (362.00 KB),The total tender value includes GST,1,3388364,BALAJI BAURI (SC),09-Feb-2026 05:40 PM,Accepted-AOC,Successful bidder ( L1 in the transparent lottery process),28-Apr-2026 10:10 AM,Municipal Bodies||Gunupur Municipal Council,2026_ORULB_125192_30,GUN-MUN-78/2025-26,Repair and Restoration of pothole and laying of drain cover slab in ward No.10 and 11 (Phase-I),1.0,3388364.0,BALAJI BAURI (SC),INR,"1,998,251",Finance,opened,Aditya Kumar Mishra,19-Feb-2026 09:34 AM,finance_578670.pdf,BOQ Comparative Chart,AOC
,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,3389971,CHINNARI VENKATA KRISHNA RAO,10-Feb-2026 11:46 AM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,3388779,GUNTAMUKALA GOWRI SANKAR RAO,10-Feb-2026 10:37 AM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,3389963,JANI VENKATA RAO BAURI,10-Feb-2026 12:32 PM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,3383446,PRASANT KUMAR MISHRA,10-Feb-2026 10:10 AM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,3389364,PRIYANKA PANDA,10-Feb-2026 04:27 PM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,3386419,RAMA CHANDRA PANDA,09-Feb-2026 06:48 PM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,3390727,RASMITA SAHUKAR,10-Feb-2026 02:28 PM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,3389559,SHYAM KUMAR DASH,10-Feb-2026 09:12 AM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,10,3390338,SUNKARI SIBORAM KRISHNA,10-Feb-2026 01:01 PM,Rejected-Finance,LOST IN TRANSPARENT LOTTERY PROCESS,18-Mar-2026 06:48 PM,,,,,,,,,,,,,,,,AOC
