S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012","2,900",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,VAT,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",Construction of paver block road with raising of drain and fixing of RCC slab at Govinda Majumdar lane in Ward No.43.,Construction of paver block road with raising of drain and fixing of RCC slab at Govinda Majumdar lane in Ward No.43.,Please refer Tender documents. ,NA ,"2,86,091",Civil Works - Others,NA ,Tender,45.0,30.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,26-Nov-2025 04:00 PM,10-Dec-2025 10:00 AM,26-Nov-2025 04:00 PM,06-Dec-2025 05:00 PM,NA ,NA ,26-Nov-2025 04:00 PM,06-Dec-2025 05:00 PM,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.24/25-26,2025_ORULB_121300_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,360",0.0,Nil,Nil,No,AOC,1,3271067,CHANDRA SEKHAR SAHOO,01-Dec-2025 09:58 PM,Accepted-AOC,Accepted,08-Apr-2026 12:17 PM,08-Apr-2026,"INR 243,206.35",30.0,Sanjukta Sa,08-Apr-2026 12:17 PM,chat.pdf (76.00 KB),wo,Deputy Executive Engineer,Internal,Executive Engineer,Sanjukta Sa,08-Apr-2026 11:35 AM,techsummary_567208.pdf (76.49 KB),Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_121300_2,MC(CMC)CTC_Div-IIINo.24/25-26,Construction of paver block road with raising of drain and fixing of RCC slab at Govinda Majumdar lane in Ward No.43.,Deputy Executive Engineer,Internal,Executive Engineer,Sanjukta Sa,08-Apr-2026 12:12 PM,finsummary_567208.pdf (76.48 KB),Finance,Three bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,15-Dec-2025 12:27 PM,finance_567208.pdf,BOQ Comparative Chart,1.0,3271067.0,CHANDRA SEKHAR SAHOO,INR,"243,206.35",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3270928,MD AZHAR,02-Dec-2025 09:20 AM,Rejected-AOC,Rejected,08-Apr-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3276247,SOUMYA RANJAN MOHANTY,03-Dec-2025 07:54 PM,Rejected-AOC,Rejected,08-Apr-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
