Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"13,110",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,RC PAN GSTIN Affidavit and other documents as per DTCN,S/R to Nakichua to Kanpur Road,S/R to Nakichua to Kanpur Road,Please refer Tender documents. ,NA ,"13,11,000",Civil Works - Roads,NA ,Tender,90.0,60.0,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"R.W.Division, Baripada",No ,No,22-Jan-2026 03:00 PM,03-Feb-2026 05:30 PM,22-Jan-2026 03:00 PM,03-Feb-2026 05:00 PM,22-Jan-2026 03:00 PM ,03-Feb-2026 03:00 PM ,22-Jan-2026 03:00 PM,03-Feb-2026 05:00 PM,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,14Online)/RWD/BPD/2025-26,2026_CERWI_124941_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,R.Pradhan,Internal,,Rajesh Pradhan,27-Apr-2026 07:50 PM,finsummary_577240.pdf (324.56 KB),R.Pradhan,Internal,,Rajesh Pradhan,27-Apr-2026 07:48 PM,techsummary_577240.pdf (324.56 KB),28-Apr-2026,"INR 1,309,611",60.0,Rajesh Pradhan,28-Apr-2026 07:25 PM,14_16.pdf (345.00 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2026_CERWI_124941_16,14Online)/RWD/BPD/2025-26,S/R to Nakichua to Kanpur Road,1.0,3378364.0,PRADIP KUMAR SINGHA,INR,"1,309,611",1,3378880,ANIRUDHA SAHU,03-Feb-2026 02:18 PM,Rejected-AOC,unsuccessful tenderer,28-Apr-2026 07:25 PM,Finance,.,Rajesh Pradhan,27-Apr-2026 07:45 PM,finance_577240.pdf,BOQ Comparative Chart,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3379053,MADHURI BHOL,03-Feb-2026 03:50 PM,Rejected-AOC,unsuccessful tenderer,28-Apr-2026 07:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3378364,PRADIP KUMAR SINGHA,03-Feb-2026 01:21 PM,Accepted-AOC,Lottery winner,28-Apr-2026 07:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3377473,SANTOSH KUMAR BEHERA,02-Feb-2026 05:56 PM,Rejected-AOC,unsuccessful tenderer,28-Apr-2026 07:25 PM,,,,,,,AOC
