EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"24,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,EMD, GSTIN, PAN, Affidavit and other required documents as per DTCN",1.0,ICICI BANK,"Installation of 250 KVA, 11/0.4 KV Sub-station for power supply to NSC RTO Mayurbhanj (ATS) in the District of Mayurbhanj for the year 2025-26","Installation of 250 KVA, 11/0.4 KV Sub-station for power supply to NSC RTO Mayurbhanj (ATS) in the District of Mayurbhanj for the year 2025-26",Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,90.0,30.0,Baripada,757001.0,NA ,NA ,NA ,O/o the SE Mayurbhanj (R and B) Division Baripada,No ,No,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,Bid Id No. SE- 81/2025-26,2026_EICCL_126932_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,07-Mar-2026 10:00 AM,18-Mar-2026 11:00 AM,07-Mar-2026 10:00 AM,17-Mar-2026 05:00 PM,NA ,NA ,07-Mar-2026 10:00 AM,17-Mar-2026 05:00 PM,SE Mayurbhanj (R and B) Division Baripada,O/o the SE Mayurbhanj (R and B) Division Baripada,"6,000",0.0,Nil,Nil,No,AOC,13-Apr-2026,"INR 2,392,087",30.0,Ansuman Mohapatra,13-Apr-2026 09:55 AM,Agmt_0001.pdf (346.00 KB),Agreement drawn,1,3433723,BHARAT SETHI,17-Mar-2026 03:37 PM,Accepted-AOC,Work order issued,13-Apr-2026 09:56 AM,Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,13-Apr-2026 09:42 AM,techsummary_584141.pdf (201.11 KB),Er Rohan Gourav Ray,Internal,"Er Rohan Gourav Ray SE, Sri J.J.S.G Richards Sr DAO, Sri R. Kishan AEE Estimator",Ansuman Mohapatra,13-Apr-2026 09:50 AM,finsummary_584141.pdf (319.76 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,2026_EICCL_126932_1,Bid Id No. SE- 81/2025-26,"Installation of 250 KVA, 11/0.4 KV Sub-station for power supply to NSC RTO Mayurbhanj (ATS) in the District of Mayurbhanj for the year 2025-26",1.0,3433723.0,BHARAT SETHI,INR,"2,392,087",Finance,Bid opened,Ansuman Mohapatra,13-Apr-2026 09:32 AM,finance_584141.pdf,BOQ Comparative Chart,AOC
,,,,,,,,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3430188,M/S ANJANA INFRASTRUCTURE,16-Mar-2026 12:44 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Apr-2026 09:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3430394,M/S.BAISAKHI CONSTRUCTION PVT.LTD,13-Mar-2026 09:24 PM,Rejected-Finance,L1 tenderer but could not win the transparent lottery context,13-Apr-2026 09:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
