Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"7,080",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,TP Cost EMD Civil HT Licence Experience Joint Venture PAN GST GST 3B Affidavit RIG Doc as per DTCN,"19,282",Yes,percentage,1.0%,Nil,Nil,"EE, M.L.I Division, Baripada","Office Of the Executive Engineer, Near Chhou Padia, In Front of the Stadium, Bhanjpur, Baripada, Mayurbhanj, Odisha, Pin-757002",Installation and Energisation of Mahupura II TW LIP under Badasahi Block in Mayurbhanj District,Installation and Energisation of Mahupura II TW LIP under Badasahi Block in Mayurbhanj District,Please refer Tender documents. ,NA ,"19,28,172",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,Baripada,757002.0,NA ,NA ,NA ,"EE, M.L.I Division, Baripada",No ,No,31-Jan-2026 11:00 AM,11-Feb-2026 11:00 AM,31-Jan-2026 11:00 AM,10-Feb-2026 05:00 PM,31-Jan-2026 11:00 AM ,07-Feb-2026 05:00 PM ,31-Jan-2026 11:00 AM,10-Feb-2026 05:00 PM,18-Feb-2026 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,BID ID NO. 654 (OLIC/2025-26) DATED 21.01.2026,2026_OLIC_125168_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,17-Apr-2026,"INR 2,272,968",90.0,JOGINDRA RATHA,22-Apr-2026 05:38 PM,Mahupura_II.pdf (352.00 KB),Jogindra Ratha,Internal,,JOGINDRA RATHA,17-Apr-2026 12:04 PM,finsummary_578119.pdf (362.14 KB),Technical,Accepted,JOGINDRA RATHA,17-Feb-2026 04:43 PM,technical_578119.pdf,1,3388400,KARTIK CHANDRA BISWAL,09-Feb-2026 06:04 PM,Rejected-AOC,L2,22-Apr-2026 05:38 PM,Finance,Accepted,JOGINDRA RATHA,07-Apr-2026 01:05 PM,finance_578119.pdf,BOQ Comparative Chart,1.0,3390596.0,M/S.BAISAKHI CONSTRUCTION PVT.LTD,INR,"2,272,968",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Baripada,2026_OLIC_125168_1,BID ID NO. 654 (OLIC/2025-26) DATED 21.01.2026,Installation and Energisation of Mahupura II TW LIP under Badasahi Block in Mayurbhanj District,Jogindra Ratha,Internal,,JOGINDRA RATHA,17-Feb-2026 05:20 PM,18-Feb-2026 11:00 AM,techsummary_578119.pdf (362.14 KB),AOC
,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,3390596,M/S.BAISAKHI CONSTRUCTION PVT.LTD,10-Feb-2026 02:15 PM,Accepted-AOC,L1,22-Apr-2026 05:38 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,3388992,SANJAY KUMAR PATRA,10-Feb-2026 02:16 PM,Rejected-Finance,Due to above of L2,17-Apr-2026 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
