S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Stage
1.0,3366529.0,SABYASACHI PRADHAN,INR,"6,071,537.67",Technical,Successfully opened on dated 28.01.2026 at 10.00 A.M.,SURENDRA NATH KAR,07-Feb-2026 02:53 PM,technical_575235.pdf,ST and SC Development Deptt||ITDA Tileibani,2026_STSCD_124448_3,ITDA (T)-06 / 2025-26,Construction Of 4nos Of Staff Quarter For Teaching Staff At Kaliapal Ashram School In Barkote Block,"Collector, Deogarh-cum-Chairmen ITDA, Tileibani",Internal,JEITDA AEEITDA superintending RWD DEOGARH PA ITDA TILEIBANI,Sandhya Majhi,20-Apr-2026 07:06 PM,finsummary_575235.pdf (998.33 KB),"Collector, Deogarh-cum-Chairmen ITDA, Tileibani",Internal,JE ITDA AEE ITDA TILEIBANI SUPERINTENDING ENGINEER RWD DEOGARH PA ITDA TILEIBANI,SURENDRA NATH KAR,07-Feb-2026 03:07 PM,07-Feb-2026 05:00 PM,techsummary_575235.pdf (411.22 KB),Finance,Successfully opened,SURENDRA NATH KAR,20-Apr-2026 06:42 PM,finance_575235.pdf,BOQ Comparative Chart,21-Apr-2026,"INR 6,071,537.67",274.0,Sandhya Majhi,22-Apr-2026 02:06 PM,sabyachipradhan.pdf (384.00 KB),1,3366529,SABYASACHI PRADHAN,26-Jan-2026 06:41 PM,Accepted-AOC,Winner,22-Apr-2026 02:06 PM,AOC,ST and SC Development Deptt||ITDA Tileibani,ITDA (T)-06 / 2025-26,2026_STSCD_124448_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,As per DTCN,12-Jan-2026 10:00 AM,28-Jan-2026 10:00 AM,12-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,12-Jan-2026 10:00 AM ,27-Jan-2026 05:00 PM ,12-Jan-2026 10:00 AM,27-Jan-2026 05:00 PM,07-Feb-2026 05:00 PM,"11,800",0.0,Nil,Nil,No,Construction Of 4nos Of Staff Quarter For Teaching Staff At Kaliapal Ashram School In Barkote Block,Construction Of 4nos Of Staff Quarter For Teaching Staff At Kaliapal Ashram School In Barkote Block,Please refer Tender documents. ,NA ,"63,91,092",Civil Works - Buildings,NA ,Tender,90.0,274.0,Kaliapal Ashram School in Barkote Block,768110.0,NA ,NA ,NA ,OFFICE OF THE ITDA TILEIBANI,No ,No,"63,911",Yes,fixed,,Nil,Nil,PA ITDA TILEIBANI,AT- PA ITDA TILEIBANI DEOGARH,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3366486,SIMANTA KUMAR SAHU,26-Jan-2026 06:06 PM,Rejected-AOC,Looser,22-Apr-2026 02:06 PM,AOC,,,,,,,,,,,,,,,2,Finance,.xls,AS per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
